user_id,window_end_date,window_start_ts,window_end_ts,n_samples_30d,obs_days_in_window,median_interval_h,p95_interval_h,max_gap_h,gaps_gt_6h_count,gaps_gt_12h_count,gaps_gt_24h_count,duplicate_timestamp_count,cycle_decrease_count,fcc_missing_count,rsoc_missing_count,has_counter_reset,window_data_quality_label,cycle_start_30d,cycle_end_30d,cycle_delta_30d,cycle_rate_per_30d,ac_time_ratio_30d,charge_time_ratio_30d,discharge_time_ratio_30d,rsoc_min_30d,rsoc_max_30d,rsoc_swing_30d,rsoc_p05_30d,rsoc_p50_30d,rsoc_p95_30d,frac_below_10_30d,frac_below_20_30d,frac_above_80_30d,frac_above_90_30d,frac_above_95_30d,n_acdc_switches_30d,n_charge_status_switches_30d,n_discharge_sessions_30d,fcc_start_30d,fcc_end_30d,fcc_min_30d,fcc_max_30d,fcc_abs_delta_30d,fcc_any_changes_30d,fcc_effective_changes_30d,fcc_effective_step_abs_max_30d,last_effective_fcc_change_ts_in_window,last_effective_fcc_change_cycle_in_window,soh_start_30d,soh_end_30d,n_80_20_80_ok_complete_30d,n_80_20_80_large_gap_30d,n_80_20_80_no_response_30d,n_80_20_80_censored_30d,n_80_20_80_any_30d,n_85_15_85_ok_complete_30d,n_85_15_85_large_gap_30d,n_85_15_85_no_response_30d,n_85_15_85_censored_30d,n_85_15_85_any_30d,n_90_10_90_ok_complete_30d,n_90_10_90_large_gap_30d,n_90_10_90_no_response_30d,n_90_10_90_censored_30d,n_90_10_90_any_30d,expected_response_30d,observed_response_30d,no_response_count_30d,n_complete_ok_opportunities_30d,p_all_no_response_30d,fw_response_anomaly_score_30d,conformal_p,conformal_p_proxy_final_normal,expected_response_30d_personalized,observed_response_30d_personalized,no_response_count_30d_personalized,n_complete_ok_opportunities_30d_personalized,p_all_no_response_30d_personalized,fw_response_anomaly_score_30d_personalized,conformal_p_personalized,state_as_of_ts,first_seen_ts,last_seen_ts,state_history_days,state_history_sufficient,last_effective_fcc_value,last_effective_fcc_change_ts,last_effective_fcc_change_cycle,days_since_effective_fcc_change,cycles_since_effective_fcc_change,effective_active_flag,last_any_fcc_value,last_any_fcc_change_ts,last_any_fcc_change_cycle,days_since_any_fcc_change,cycles_since_any_fcc_change,legacy_any_active_flag,n_micro_steps_since_effective_change,max_micro_step_mWh_since_effective_change,micro_wobble_only_since_effective_change,cum_primary_ok_opportunities_since_last_effective_change,cum_primary_medium_gap_opportunities_since_last_effective_change,cum_primary_large_gap_opportunities_since_last_effective_change,cum_primary_ok_no_response_since_last_effective_change,cum_primary_medium_gap_no_response_since_last_effective_change,cum_primary_no_response_since_last_effective_change,cum_primary_censored_since_last_effective_change,cum_strict_ok_opportunities_since_last_effective_change,cum_strict_medium_gap_opportunities_since_last_effective_change,cum_strict_large_gap_opportunities_since_last_effective_change,cum_strict_ok_no_response_since_last_effective_change,cum_strict_medium_gap_no_response_since_last_effective_change,cum_strict_no_response_since_last_effective_change,cum_strict_censored_since_last_effective_change,high_quality_no_response_count,censored_count,large_gap_low_quality_count,observed_effective_responses_since_last_effective_change,cum_expected_normative_response,cum_observed_effective_response,cum_log_p_all_no_response_since_last_effective_change,cum_normative_fw_anomaly_score,cumulative_normative_fw_anomaly_score,days_since_last_effective_fcc_change,cycles_since_last_effective_fcc_change,cum_primary_no_response_since_last_fcc_change,cum_strict_no_response_since_last_fcc_change,cum_observed_response_since_last_fcc_change,cum_fw_response_anomaly_score,cluster_id,cluster_profile_name,stateful_label_v2,window_label_v2,recommended_action,confidence,priority,primary_reason,secondary_reasons,evidence_summary,user_message_template,engineering_message_template,would_have_been_label,fw_like_evidence_flag,gauge_like_evidence_flag,micro_wobble_only_flag,large_gap_dominant_flag,censored_dominant_flag,state_history_insufficient_flag,data_quality_review_flag,alert_fired,consecutive_windows_opportunity_no_response,analysis_timestamp,code_version,window_days,stride_days,effective_step_definition
XLIN3-PF4RXZPZ_xlin3,2026-01-12,2025-12-13 23:59:59.999999999,2026-01-12 23:59:59.999999999,242,28.418,0.725,12.578,96.003,27,16,3,0,0,0,0,False,WINDOW_QUALITY_OK,283.0,285.0,2.0,2.111,0.9634,0.0217,0.0366,28.0,100.0,72.0,95.0,97.0,100.0,0.0,0.0,0.9759,0.9738,0.7927,3,10,2,40330.0,40290.0,40290.0,40330.0,40.0,2,0,0.0,,,76.82,76.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2026-01-12 23:59:59.999999999,2024-02-08 08:40:27,2026-01-12 18:29:40,704.639,True,40510.0,2025-10-15 10:18:15,271.0,89.571,14.0,False,40290.0,2025-12-18 22:57:30,285.0,25.043,0.0,True,14,20.0,True,5,0,1,5,0,5,0,3,0,0,3,0,3,0,5,0,1,0,2.0902,0,-2.71266,1.1781,1.1781,89.571,14.0,5,3,0,1.1781,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_MICRO_WOBBLE_ONLY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=90 days_any=25 cyc_eff=14 hq_nr=5 total_nr=5 cens=0 lg_opp=1 opp=9 norm_anom=1.18 conf_p=1 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 1.18, 5 no_response since last effective change (89d ago).",,True,False,True,False,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
LAPTOP-S8IHCLL8_x1,2026-05-22,2026-04-22 23:59:59.999999999,2026-05-22 23:59:59.999999999,86,18.33,0.5,17.29,149.165,10,8,4,0,0,0,0,False,WINDOW_QUALITY_OK,40.0,42.0,2.0,3.273,0.8211,0.1065,0.1789,16.0,80.0,64.0,28.5,79.0,80.0,0.0,0.003,0.0,0.0,0.0,16,19,8,48720.0,48700.0,48700.0,48720.0,20.0,2,0,0.0,,,85.43,85.39,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2026-05-22 23:59:59.999999999,2025-01-13 11:27:43,2026-05-22 19:58:36,494.522,True,49020.0,2025-03-23 16:47:48,14.0,425.3,28.0,False,48700.0,2026-05-14 18:16:51,42.0,8.238,0.0,True,28,20.0,True,0,5,10,0,5,5,0,0,0,0,0,0,0,0,0,0,10,0,2.0233,0,-2.59768,1.1282,1.1282,425.3,28.0,5,0,0,1.1282,2,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_MICRO_WOBBLE_ONLY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble;large_gap_dominant,days_eff=425 days_any=8 cyc_eff=28 hq_nr=0 total_nr=5 cens=0 lg_opp=10 opp=15 norm_anom=1.13 conf_p=1 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 1.13, 5 no_response since last effective change (425d ago).",,True,False,True,True,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
EMOURA3-W0A2BQE_emoura3,2024-07-02,2024-06-02 23:59:59.999999999,2024-07-02 23:59:59.999999999,988,29.599,0.5,0.5,60.116,16,3,1,0,0,0,0,False,WINDOW_QUALITY_OK,27.0,38.0,11.0,11.149,0.7644,0.7616,0.2356,2.0,100.0,98.0,44.35,100.0,100.0,0.0144,0.0168,0.8332,0.8009,0.7865,45,50,23,47500.0,47380.0,47380.0,47500.0,120.0,11,0,0.0,,,102.15,101.89,1,3,1,0,4,1,3,1,0,4,1,3,1,0,4,0.3841,0,1,1,0.615917,0.2105,0.86181,0.88065,0.2154,0,1,1,0.784615,0.1053,0.73593,2024-07-02 23:59:59.999999999,2024-03-26 16:16:35,2024-07-02 16:25:02,98.322,True,47760.0,2024-03-26 16:16:35,4.0,98.322,34.0,False,47380.0,2024-06-27 18:57:43,38.0,5.21,0.0,True,34,20.0,True,4,2,8,4,2,6,0,3,2,8,3,2,5,0,4,0,8,0,2.0955,0,-2.58643,1.1233,1.1233,98.322,34.0,6,5,0,1.1233,3,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble;large_gap_dominant,days_eff=98 days_any=5 cyc_eff=34 hq_nr=4 total_nr=6 cens=0 lg_opp=8 opp=27 norm_anom=1.12 conf_p=0.862 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 1.12, 6 no_response since last effective change (98d ago).",,True,False,True,True,False,False,False,False,18,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
HNAKA-PF43B9PV_hnaka,2025-05-22,2025-04-22 23:59:59.999999999,2025-05-22 23:59:59.999999999,157,29.499,0.5,2.86,287.863,7,7,5,0,0,0,0,False,WINDOW_QUALITY_OK,304.0,306.0,2.0,2.034,0.9095,0.0857,0.0905,24.0,100.0,76.0,57.6,100.0,100.0,0.0,0.0,0.9365,0.925,0.9193,17,22,9,45660.0,45660.0,45660.0,45660.0,0.0,0,0,0.0,,,80.04,80.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2025-05-22 23:59:59.999999999,2023-03-20 14:52:18,2025-05-22 22:05:49,794.38,True,45670.0,2025-03-19 12:58:31,289.0,64.459,17.0,False,45660.0,2025-04-18 13:16:15,302.0,34.447,4.0,True,1,10.0,True,1,3,2,1,3,4,0,1,1,2,1,1,2,0,1,0,2,0,1.3274,0,-1.61714,0.7023,0.7023,64.459,17.0,4,2,0,0.7023,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=64 days_any=34 cyc_eff=17 hq_nr=1 total_nr=4 cens=0 lg_opp=2 opp=10 norm_anom=0.70 conf_p=1 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.70, 4 no_response since last effective change (64d ago).",,True,False,True,False,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
MNAKABAYASH-XPZ_mnakabayashi1,2026-05-27,2026-04-27 23:59:59.999999999,2026-05-27 23:59:59.999999999,111,9.26,0.5,13.829,61.768,7,7,2,0,0,0,0,False,WINDOW_QUALITY_OK,187.0,188.0,1.0,3.24,0.8932,0.1328,0.1068,2.0,100.0,98.0,33.5,99.0,100.0,0.0383,0.046,0.8744,0.8596,0.8366,10,13,5,51880.0,51880.0,51880.0,51880.0,0.0,0,0,0.0,,,90.94,90.94,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2026-05-27 23:59:59.999999999,2023-07-04 16:26:51,2026-05-27 14:45:46,1058.315,True,51880.0,2024-03-21 13:33:25,91.0,797.435,97.0,False,51880.0,2024-03-21 13:33:25,91.0,797.435,97.0,False,0,0.0,False,0,4,23,0,4,4,0,0,0,8,0,0,0,0,0,0,23,0,1.3274,0,-1.61714,0.7023,0.7023,797.435,97.0,4,0,0,0.7023,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_LARGE_GAP_AMBIGUOUS,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;large_gap_dominant,days_eff=797 days_any=797 cyc_eff=97 hq_nr=0 total_nr=4 cens=0 lg_opp=23 opp=35 norm_anom=0.70 conf_p=1 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.70, 4 no_response since last effective change (797d ago).",,True,False,False,True,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
AIII1-PF6249QS_aiii1,2026-05-19,2026-04-19 23:59:59.999999999,2026-05-19 23:59:59.999999999,334,29.075,0.5,11.547,113.383,22,17,4,0,0,0,0,False,WINDOW_QUALITY_OK,19.0,28.0,9.0,9.286,0.5777,0.0768,0.4223,2.0,100.0,98.0,30.0,81.0,94.0,0.0031,0.035,0.5251,0.0888,0.0641,86,107,43,59040.0,58930.0,58930.0,59040.0,110.0,9,0,0.0,,,98.4,98.22,0,4,0,0,4,0,3,0,0,3,0,1,0,0,1,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2026-05-19 23:59:59.999999999,2026-01-29 14:20:30,2026-05-19 10:15:31,110.402,True,59200.0,2026-02-17 09:00:47,5.0,91.624,23.0,False,58930.0,2026-05-13 09:34:38,28.0,6.601,0.0,True,23,20.0,True,1,2,6,1,2,3,0,0,0,1,0,0,0,0,1,0,6,0,1.2191,0,-1.56891,0.6814,0.6814,91.624,23.0,3,0,0,0.6814,1,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_MICRO_WOBBLE_ONLY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble;large_gap_dominant,days_eff=92 days_any=7 cyc_eff=23 hq_nr=1 total_nr=3 cens=0 lg_opp=6 opp=10 norm_anom=0.68 conf_p=1 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.68, 3 no_response since last effective change (91d ago).",,True,False,True,True,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
YWADA-PF49SXTB_ywada,2024-05-30,2024-04-30 23:59:59.999999999,2024-05-30 23:59:59.999999999,535,28.494,0.5,1.587,111.112,23,15,3,0,0,0,0,False,WINDOW_QUALITY_OK,122.0,136.0,14.0,14.74,0.7108,0.2067,0.2892,14.0,100.0,86.0,56.7,100.0,100.0,0.0,0.0074,0.8625,0.795,0.7277,116,158,58,49500.0,49500.0,49500.0,49500.0,0.0,0,0,0.0,,,86.77,86.77,0,4,0,0,4,0,2,0,0,2,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2024-05-30 23:59:59.999999999,2023-04-20 16:04:29,2024-05-30 12:44:05,406.33,True,49520.0,2023-12-23 13:05:35,82.0,159.454,54.0,False,49500.0,2024-02-28 08:45:33,102.0,92.635,34.0,False,1,20.0,True,0,4,9,0,3,3,1,0,0,5,0,0,0,0,0,1,9,0,1.1836,0,-1.51795,0.6592,0.6592,159.454,54.0,3,0,0,0.6592,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_LARGE_GAP_AMBIGUOUS,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble;large_gap_dominant,days_eff=159 days_any=93 cyc_eff=54 hq_nr=0 total_nr=3 cens=1 lg_opp=9 opp=18 norm_anom=0.66 conf_p=1 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.66, 3 no_response since last effective change (159d ago).",,True,False,True,True,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
ADAMS_JAGUAR3,2025-04-11,2025-03-12 23:59:59.999999999,2025-04-11 23:59:59.999999999,428,28.95,0.5,10.062,30.244,38,11,1,0,0,0,0,False,WINDOW_QUALITY_OK,116.0,116.0,0.0,0.0,0.9794,0.0226,0.0206,77.0,100.0,23.0,95.0,98.0,100.0,0.0,0.0,0.9919,0.9919,0.847,4,11,2,44750.0,44750.0,44750.0,44750.0,0.0,0,0,0.0,,,78.44,78.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2025-04-11 23:59:59.999999999,2023-04-03 13:40:35,2025-04-11 06:41:15,739.43,True,44750.0,2025-01-11 12:18:49,111.0,90.487,5.0,False,44750.0,2025-01-11 12:18:49,111.0,90.487,5.0,False,0,0.0,False,0,2,1,0,2,2,0,0,2,1,0,2,2,0,0,0,1,0,0.871,0,-1.14375,0.4967,0.4967,90.487,5.0,2,2,0,0.4967,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like,days_eff=90 days_any=90 cyc_eff=5 hq_nr=0 total_nr=2 cens=0 lg_opp=1 opp=6 norm_anom=0.50 conf_p=1 micro_only=False cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.50, 2 no_response since last effective change (90d ago).",,True,False,False,False,False,False,False,True,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
SIWAI-PF43AVX9_siwai,2024-07-06,2024-06-06 23:59:59.999999999,2024-07-06 23:59:59.999999999,138,28.731,0.5,20.421,78.204,26,19,5,0,0,0,0,False,WINDOW_QUALITY_OK,205.0,209.0,4.0,4.177,0.3275,0.1969,0.6725,17.0,100.0,83.0,20.7,81.5,100.0,0.0,0.0494,0.4923,0.2632,0.1963,32,41,17,48080.0,48080.0,48080.0,48080.0,0.0,0,0,0.0,,,84.28,84.28,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2024-07-06 23:59:59.999999999,2023-03-24 15:09:12,2024-07-06 05:45:06,470.369,True,48080.0,2024-03-19 06:07:42,168.0,109.745,41.0,False,48080.0,2024-03-19 06:07:42,168.0,109.745,41.0,False,0,0.0,False,2,0,7,2,0,2,0,2,0,1,2,0,2,0,2,0,7,0,0.8606,0,-1.12537,0.4887,0.4887,109.745,41.0,2,2,0,0.4887,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_LARGE_GAP_AMBIGUOUS,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;large_gap_dominant,days_eff=110 days_any=110 cyc_eff=41 hq_nr=2 total_nr=2 cens=0 lg_opp=7 opp=12 norm_anom=0.49 conf_p=1 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.49, 2 no_response since last effective change (109d ago).",,True,False,False,True,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
LAPTOP-UQQQG0S3_ThinkPad,2025-07-30,2025-06-30 23:59:59.999999999,2025-07-30 23:59:59.999999999,1124,29.338,0.5,0.5,48.217,8,5,2,0,0,0,0,False,WINDOW_QUALITY_OK,22.0,32.0,10.0,10.226,0.8839,0.0379,0.1161,2.0,80.0,78.0,39.0,78.0,79.85,0.0102,0.0166,0.0,0.0,0.0,76,101,38,55490.0,55380.0,55380.0,55490.0,110.0,10,0,0.0,,,97.3,97.11,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0.7653,0,2,2,0.378828,0.4216,0.37912,0.36228,0.2974,0,2,2,0.724681,0.1399,0.66529,2025-07-30 23:59:59.999999999,2024-12-02 08:22:35,2025-07-30 08:35:38,240.651,True,55610.0,2025-04-01 12:50:58,12.0,120.465,20.0,False,55380.0,2025-07-23 22:34:03,32.0,7.06,0.0,True,22,20.0,True,2,0,3,2,0,2,0,0,0,0,0,0,0,0,2,0,3,0,0.7653,0,-0.97067,0.4216,0.4216,120.465,20.0,2,0,0,0.4216,2,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble;large_gap_dominant,days_eff=120 days_any=7 cyc_eff=20 hq_nr=2 total_nr=2 cens=0 lg_opp=3 opp=5 norm_anom=0.42 conf_p=0.379 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.42, 2 no_response since last effective change (120d ago).",,True,False,True,True,False,False,False,False,21,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
SIWAI-PF462GGQ_localuser,2024-10-28,2024-09-28 23:59:59.999999999,2024-10-28 23:59:59.999999999,452,28.454,0.5,6.169,82.41,25,4,4,0,0,0,0,False,WINDOW_QUALITY_OK,244.0,256.0,12.0,12.652,0.5525,0.1713,0.4475,17.0,100.0,83.0,30.55,84.0,100.0,0.0,0.0097,0.5307,0.4083,0.3025,115,148,58,48080.0,48080.0,48080.0,48080.0,0.0,0,0,0.0,,,84.28,84.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2024-10-28 23:59:59.999999999,2024-07-06 06:57:56,2024-10-28 11:52:16,114.71,True,48080.0,2024-07-06 06:57:56,209.0,114.71,47.0,False,48080.0,2024-07-06 06:57:56,209.0,114.71,47.0,False,0,0.0,False,1,1,7,1,1,2,0,0,0,1,0,0,0,0,1,0,7,0,0.7682,0,-0.96929,0.421,0.421,114.71,47.0,2,0,0,0.421,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;large_gap_dominant,days_eff=115 days_any=115 cyc_eff=47 hq_nr=1 total_nr=2 cens=0 lg_opp=7 opp=10 norm_anom=0.42 conf_p=1 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.42, 2 no_response since last effective change (114d ago).",,True,False,False,True,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
SIWAI-PF462GGQ_siwai,2024-10-21,2024-09-21 23:59:59.999999999,2024-10-21 23:59:59.999999999,392,27.17,0.5,6.675,82.41,25,4,4,0,0,0,0,False,WINDOW_QUALITY_OK,242.0,252.0,10.0,11.041,0.6039,0.1878,0.3961,24.0,100.0,76.0,46.0,93.0,100.0,0.0,0.0,0.6136,0.4991,0.4022,101,134,51,48080.0,48080.0,48080.0,48080.0,0.0,0,0,0.0,,,84.28,84.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2024-10-21 23:59:59.999999999,2024-07-06 06:57:56,2024-10-21 15:29:34,107.71,True,48080.0,2024-07-06 06:57:56,209.0,107.71,43.0,False,48080.0,2024-07-06 06:57:56,209.0,107.71,43.0,False,0,0.0,False,1,1,7,1,1,2,0,0,0,1,0,0,0,0,1,0,7,0,0.7682,0,-0.96929,0.421,0.421,107.71,43.0,2,0,0,0.421,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;large_gap_dominant,days_eff=108 days_any=108 cyc_eff=43 hq_nr=1 total_nr=2 cens=0 lg_opp=7 opp=10 norm_anom=0.42 conf_p=1 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.42, 2 no_response since last effective change (107d ago).",,True,False,False,True,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
T14S-GEN5-REX_shensl3,2025-09-28,2025-08-29 23:59:59.999999999,2025-09-28 23:59:59.999999999,310,29.013,0.5,6.779,259.968,20,4,2,0,0,0,0,False,WINDOW_QUALITY_OK,207.0,217.0,10.0,10.34,0.5956,0.1751,0.4044,20.0,100.0,80.0,34.0,97.0,100.0,0.0,0.0,0.7853,0.7125,0.618,89,109,45,34200.0,34090.0,34090.0,34200.0,110.0,10,0,0.0,,,58.95,58.76,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2025-09-28 23:59:59.999999999,2024-04-30 21:02:18,2025-09-28 08:42:28,516.123,True,34700.0,2025-06-13 00:26:44,164.0,107.981,53.0,False,34090.0,2025-09-11 21:47:35,217.0,17.092,0.0,True,53,20.0,True,2,0,5,2,0,2,0,0,0,1,0,0,0,0,2,0,5,0,0.6289,0,-0.755,0.3279,0.3279,107.981,53.0,2,0,0,0.3279,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_MICRO_WOBBLE_ONLY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble;large_gap_dominant,days_eff=108 days_any=17 cyc_eff=53 hq_nr=2 total_nr=2 cens=0 lg_opp=5 opp=8 norm_anom=0.33 conf_p=1 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.33, 2 no_response since last effective change (107d ago).",,True,False,True,True,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
