user_id,window_end_date,window_start_ts,window_end_ts,n_samples_30d,obs_days_in_window,median_interval_h,p95_interval_h,max_gap_h,gaps_gt_6h_count,gaps_gt_12h_count,gaps_gt_24h_count,duplicate_timestamp_count,cycle_decrease_count,fcc_missing_count,rsoc_missing_count,has_counter_reset,window_data_quality_label,cycle_start_30d,cycle_end_30d,cycle_delta_30d,cycle_rate_per_30d,ac_time_ratio_30d,charge_time_ratio_30d,discharge_time_ratio_30d,rsoc_min_30d,rsoc_max_30d,rsoc_swing_30d,rsoc_p05_30d,rsoc_p50_30d,rsoc_p95_30d,frac_below_10_30d,frac_below_20_30d,frac_above_80_30d,frac_above_90_30d,frac_above_95_30d,n_acdc_switches_30d,n_charge_status_switches_30d,n_discharge_sessions_30d,fcc_start_30d,fcc_end_30d,fcc_min_30d,fcc_max_30d,fcc_abs_delta_30d,fcc_any_changes_30d,fcc_effective_changes_30d,fcc_effective_step_abs_max_30d,last_effective_fcc_change_ts_in_window,last_effective_fcc_change_cycle_in_window,soh_start_30d,soh_end_30d,n_80_20_80_ok_complete_30d,n_80_20_80_large_gap_30d,n_80_20_80_no_response_30d,n_80_20_80_censored_30d,n_80_20_80_any_30d,n_85_15_85_ok_complete_30d,n_85_15_85_large_gap_30d,n_85_15_85_no_response_30d,n_85_15_85_censored_30d,n_85_15_85_any_30d,n_90_10_90_ok_complete_30d,n_90_10_90_large_gap_30d,n_90_10_90_no_response_30d,n_90_10_90_censored_30d,n_90_10_90_any_30d,expected_response_30d,observed_response_30d,no_response_count_30d,n_complete_ok_opportunities_30d,p_all_no_response_30d,fw_response_anomaly_score_30d,conformal_p,conformal_p_proxy_final_normal,expected_response_30d_personalized,observed_response_30d_personalized,no_response_count_30d_personalized,n_complete_ok_opportunities_30d_personalized,p_all_no_response_30d_personalized,fw_response_anomaly_score_30d_personalized,conformal_p_personalized,state_as_of_ts,first_seen_ts,last_seen_ts,state_history_days,state_history_sufficient,last_effective_fcc_value,last_effective_fcc_change_ts,last_effective_fcc_change_cycle,days_since_effective_fcc_change,cycles_since_effective_fcc_change,effective_active_flag,last_any_fcc_value,last_any_fcc_change_ts,last_any_fcc_change_cycle,days_since_any_fcc_change,cycles_since_any_fcc_change,legacy_any_active_flag,n_micro_steps_since_effective_change,max_micro_step_mWh_since_effective_change,micro_wobble_only_since_effective_change,cum_primary_ok_opportunities_since_last_effective_change,cum_primary_medium_gap_opportunities_since_last_effective_change,cum_primary_large_gap_opportunities_since_last_effective_change,cum_primary_ok_no_response_since_last_effective_change,cum_primary_medium_gap_no_response_since_last_effective_change,cum_primary_no_response_since_last_effective_change,cum_primary_censored_since_last_effective_change,cum_strict_ok_opportunities_since_last_effective_change,cum_strict_medium_gap_opportunities_since_last_effective_change,cum_strict_large_gap_opportunities_since_last_effective_change,cum_strict_ok_no_response_since_last_effective_change,cum_strict_medium_gap_no_response_since_last_effective_change,cum_strict_no_response_since_last_effective_change,cum_strict_censored_since_last_effective_change,high_quality_no_response_count,censored_count,large_gap_low_quality_count,observed_effective_responses_since_last_effective_change,cum_expected_normative_response,cum_observed_effective_response,cum_log_p_all_no_response_since_last_effective_change,cum_normative_fw_anomaly_score,cumulative_normative_fw_anomaly_score,days_since_last_effective_fcc_change,cycles_since_last_effective_fcc_change,cum_primary_no_response_since_last_fcc_change,cum_strict_no_response_since_last_fcc_change,cum_observed_response_since_last_fcc_change,cum_fw_response_anomaly_score,cluster_id,cluster_profile_name,stateful_label_v2,window_label_v2,recommended_action,confidence,priority,primary_reason,secondary_reasons,evidence_summary,user_message_template,engineering_message_template,would_have_been_label,fw_like_evidence_flag,gauge_like_evidence_flag,micro_wobble_only_flag,large_gap_dominant_flag,censored_dominant_flag,state_history_insufficient_flag,data_quality_review_flag,alert_fired,consecutive_windows_opportunity_no_response,analysis_timestamp,code_version,window_days,stride_days,effective_step_definition
AGEORGE3-4SA7W2_ageorge3,2024-10-24,2024-09-24 23:59:59.999999999,2024-10-24 23:59:59.999999999,440,28.978,0.5,6.953,68.783,27,11,5,0,0,0,0,False,WINDOW_QUALITY_OK,19.0,21.0,2.0,2.071,0.8619,0.0307,0.1381,17.0,100.0,83.0,72.0,100.0,100.0,0.0,0.0003,0.864,0.8436,0.7944,28,35,14,55110.0,55110.0,55110.0,55110.0,0.0,0,0,0.0,,,100.69,100.69,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2024-10-24 23:59:59.999999999,2024-04-03 11:59:17,2024-10-24 09:00:42,204.5,True,55110.0,2024-04-21 23:20:38,8.0,186.027,13.0,False,55110.0,2024-04-21 23:20:38,8.0,186.027,13.0,False,0,0.0,False,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0.0,-0.0,-0.0,186.027,13.0,0,0,0,-0.0,5,AC_BOUND,STATEFUL_GAUGE_REVIEW,WINDOW_LARGE_GAP_AMBIGUOUS,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,low,6,gauge_like_but_large_gap_ambiguity,gauge_like;large_gap_dominant,days_eff=186 days_any=186 cyc_eff=13 hq_nr=0 total_nr=0 cens=0 lg_opp=2 opp=2 norm_anom=-0.00 conf_p=1 micro_only=False cluster=AC_BOUND,No user-facing action; under review.,Gauge-like staleness (186d) but large-gap opportunities prevent a firm no-opportunity conclusion. Manual/engineering review.,GAUGE_SOFT_OR_REVIEW_LIKE,False,True,False,True,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
BOB_Libra2.1-ELP2-SVT34,2025-07-03,2025-06-03 23:59:59.999999999,2025-07-03 23:59:59.999999999,973,27.735,0.5,0.5,64.103,6,6,2,0,0,0,0,False,WINDOW_QUALITY_OK,61.0,64.0,3.0,3.245,0.9982,0.0807,0.0018,4.0,100.0,96.0,95.0,100.0,100.0,0.0006,0.0016,0.9973,0.9963,0.7543,7,30,4,96310.0,96310.0,96310.0,96310.0,0.0,0,0,0.0,,,102.96,102.96,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2025-07-03 23:59:59.999999999,2024-04-29 11:33:15,2025-07-03 09:34:30,430.519,True,96310.0,2024-10-10 14:04:05,30.0,266.414,34.0,False,96310.0,2024-10-10 14:04:05,30.0,266.414,34.0,False,0,0.0,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0.0,-0.0,-0.0,266.414,34.0,0,0,0,-0.0,3,AC_BOUND,STATEFUL_GAUGE_REVIEW,WINDOW_LARGE_GAP_AMBIGUOUS,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,low,6,gauge_like_but_large_gap_ambiguity,gauge_like;large_gap_dominant,days_eff=266 days_any=266 cyc_eff=34 hq_nr=0 total_nr=0 cens=0 lg_opp=1 opp=2 norm_anom=-0.00 conf_p=1 micro_only=False cluster=AC_BOUND,No user-facing action; under review.,Gauge-like staleness (266d) but large-gap opportunities prevent a firm no-opportunity conclusion. Manual/engineering review.,GAUGE_SOFT_OR_REVIEW_LIKE,False,True,False,True,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
BRYAN_X1,2025-10-08,2025-09-08 23:59:59.999999999,2025-10-08 23:59:59.999999999,179,29.251,0.5,21.726,39.077,27,23,7,0,0,0,0,False,WINDOW_QUALITY_OK,127.0,128.0,1.0,1.026,0.9927,0.0433,0.0073,95.0,100.0,5.0,95.0,97.0,100.0,0.0,0.0,1.0,1.0,0.9397,6,14,3,48590.0,48590.0,48590.0,48590.0,0.0,0,0,0.0,,,85.17,85.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2025-10-08 23:59:59.999999999,2023-04-04 22:34:38,2025-10-08 13:59:45,918.059,True,48590.0,2024-04-17 09:04:09,77.0,539.622,51.0,False,48590.0,2024-04-17 09:04:09,77.0,539.622,51.0,False,0,0.0,False,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0.0,0,0.0,-0.0,-0.0,539.622,51.0,0,0,0,-0.0,5,AC_BOUND,STATEFUL_GAUGE_REVIEW,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,low,6,gauge_like_but_large_gap_ambiguity,gauge_like;large_gap_dominant,days_eff=540 days_any=540 cyc_eff=51 hq_nr=0 total_nr=0 cens=0 lg_opp=10 opp=15 norm_anom=-0.00 conf_p=1 micro_only=False cluster=AC_BOUND,No user-facing action; under review.,Gauge-like staleness (539d) but large-gap opportunities prevent a firm no-opportunity conclusion. Manual/engineering review.,GAUGE_SOFT_OR_REVIEW_LIKE,False,True,False,True,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
IMIHO-PF2SCRY9_imiho,2024-10-09,2024-09-09 23:59:59.999999999,2024-10-09 23:59:59.999999999,477,29.279,0.5,0.5,110.943,17,17,4,0,0,0,0,False,WINDOW_QUALITY_OK,265.0,272.0,7.0,7.172,0.8615,0.1397,0.1385,32.0,100.0,68.0,69.8,99.0,100.0,0.0,0.0,0.9149,0.8624,0.8041,62,77,31,51480.0,51480.0,51480.0,51480.0,0.0,0,0,0.0,,,101.94,101.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2024-10-09 23:59:59.999999999,2023-02-13 09:15:58,2024-10-09 15:46:21,604.614,True,51480.0,2023-02-13 09:15:58,113.0,604.614,159.0,False,51480.0,2023-02-13 09:15:58,113.0,604.614,159.0,False,0,0.0,False,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0.0,0,0.0,-0.0,-0.0,604.614,159.0,0,0,0,-0.0,5,AC_BOUND,STATEFUL_GAUGE_REVIEW,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,low,6,gauge_like_but_large_gap_ambiguity,gauge_like;large_gap_dominant,days_eff=605 days_any=605 cyc_eff=159 hq_nr=0 total_nr=0 cens=0 lg_opp=7 opp=10 norm_anom=-0.00 conf_p=1 micro_only=False cluster=AC_BOUND,No user-facing action; under review.,Gauge-like staleness (604d) but large-gap opportunities prevent a firm no-opportunity conclusion. Manual/engineering review.,GAUGE_SOFT_OR_REVIEW_LIKE,False,True,False,True,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
JP2-E3-05_e3,2025-02-21,2025-01-22 23:59:59.999999999,2025-02-21 23:59:59.999999999,33,8.092,0.5,6.352,170.182,2,2,1,0,0,0,0,False,WINDOW_QUALITY_OK,24.0,24.0,0.0,0.0,0.7125,0.1002,0.2875,69.0,100.0,31.0,81.6,98.0,100.0,0.0,0.0,0.9707,0.8954,0.7233,8,11,4,56990.0,56990.0,56990.0,56990.0,0.0,0,0,0.0,,,99.98,99.98,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2025-02-21 23:59:59.999999999,2023-03-15 18:48:39,2025-02-21 13:55:08,709.216,True,56990.0,2023-03-15 18:48:39,11.0,709.216,13.0,False,56990.0,2023-03-15 18:48:39,11.0,709.216,13.0,False,0,0.0,False,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0.0,0,0.0,-0.0,-0.0,709.216,13.0,0,0,0,-0.0,5,AC_BOUND,STATEFUL_GAUGE_REVIEW,WINDOW_LARGE_GAP_AMBIGUOUS,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,low,6,gauge_like_but_large_gap_ambiguity,gauge_like;large_gap_dominant,days_eff=709 days_any=709 cyc_eff=13 hq_nr=0 total_nr=0 cens=0 lg_opp=7 opp=13 norm_anom=-0.00 conf_p=1 micro_only=False cluster=AC_BOUND,No user-facing action; under review.,Gauge-like staleness (709d) but large-gap opportunities prevent a firm no-opportunity conclusion. Manual/engineering review.,GAUGE_SOFT_OR_REVIEW_LIKE,False,True,False,True,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
KTAKEDA5-3ZPVTQ_ktakeda5,2024-03-25,2024-02-24 23:59:59.999999999,2024-03-25 23:59:59.999999999,516,28.172,0.5,5.335,69.775,25,10,5,0,0,0,0,False,WINDOW_QUALITY_OK,43.0,45.0,2.0,2.13,0.8582,0.0399,0.1418,57.0,100.0,43.0,94.0,99.0,100.0,0.0,0.0,0.9869,0.9705,0.952,50,66,25,49990.0,49990.0,49990.0,49990.0,0.0,0,0,0.0,,,87.62,87.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2024-03-25 23:59:59.999999999,2023-02-09 01:22:17,2024-03-25 14:39:45,410.943,True,49990.0,2023-08-21 14:12:15,30.0,217.408,15.0,False,49990.0,2023-08-21 14:12:15,30.0,217.408,15.0,False,0,0.0,False,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0.0,0,0.0,-0.0,-0.0,217.408,15.0,0,0,0,-0.0,5,AC_BOUND,STATEFUL_GAUGE_REVIEW,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,low,6,gauge_like_but_large_gap_ambiguity,gauge_like;large_gap_dominant,days_eff=217 days_any=217 cyc_eff=15 hq_nr=0 total_nr=0 cens=0 lg_opp=6 opp=10 norm_anom=-0.00 conf_p=1 micro_only=False cluster=AC_BOUND,No user-facing action; under review.,Gauge-like staleness (217d) but large-gap opportunities prevent a firm no-opportunity conclusion. Manual/engineering review.,GAUGE_SOFT_OR_REVIEW_LIKE,False,True,False,True,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
TAJISAKA-49SXPJ_tajisaka,2026-01-15,2025-12-16 23:59:59.999999999,2026-01-15 23:59:59.999999999,362,29.013,0.5,0.973,230.588,16,16,4,0,0,0,0,False,WINDOW_QUALITY_OK,125.0,128.0,3.0,3.102,0.943,0.0873,0.057,30.0,100.0,70.0,75.0,98.0,100.0,0.0,0.0,0.9622,0.9427,0.8001,24,51,12,51540.0,51540.0,51540.0,51540.0,0.0,0,0,0.0,,,90.34,90.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2026-01-15 23:59:59.999999999,2023-05-25 09:41:51,2026-01-15 09:01:57,966.596,True,51540.0,2024-06-20 12:10:24,59.0,574.493,69.0,False,51540.0,2024-06-20 12:10:24,59.0,574.493,69.0,False,0,0.0,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,-0.0,-0.0,574.493,69.0,0,0,0,-0.0,5,AC_BOUND,STATEFUL_GAUGE_REVIEW,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,low,6,gauge_like_but_large_gap_ambiguity,gauge_like;large_gap_dominant,days_eff=574 days_any=574 cyc_eff=69 hq_nr=0 total_nr=0 cens=0 lg_opp=1 opp=1 norm_anom=-0.00 conf_p=1 micro_only=False cluster=AC_BOUND,No user-facing action; under review.,Gauge-like staleness (574d) but large-gap opportunities prevent a firm no-opportunity conclusion. Manual/engineering review.,GAUGE_SOFT_OR_REVIEW_LIKE,False,True,False,True,False,False,False,False,0,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
