user_id,window_end_date,window_start_ts,window_end_ts,n_samples_30d,obs_days_in_window,median_interval_h,p95_interval_h,max_gap_h,gaps_gt_6h_count,gaps_gt_12h_count,gaps_gt_24h_count,duplicate_timestamp_count,cycle_decrease_count,fcc_missing_count,rsoc_missing_count,has_counter_reset,window_data_quality_label,cycle_start_30d,cycle_end_30d,cycle_delta_30d,cycle_rate_per_30d,ac_time_ratio_30d,charge_time_ratio_30d,discharge_time_ratio_30d,rsoc_min_30d,rsoc_max_30d,rsoc_swing_30d,rsoc_p05_30d,rsoc_p50_30d,rsoc_p95_30d,frac_below_10_30d,frac_below_20_30d,frac_above_80_30d,frac_above_90_30d,frac_above_95_30d,n_acdc_switches_30d,n_charge_status_switches_30d,n_discharge_sessions_30d,fcc_start_30d,fcc_end_30d,fcc_min_30d,fcc_max_30d,fcc_abs_delta_30d,fcc_any_changes_30d,fcc_effective_changes_30d,fcc_effective_step_abs_max_30d,last_effective_fcc_change_ts_in_window,last_effective_fcc_change_cycle_in_window,soh_start_30d,soh_end_30d,n_80_20_80_ok_complete_30d,n_80_20_80_large_gap_30d,n_80_20_80_no_response_30d,n_80_20_80_censored_30d,n_80_20_80_any_30d,n_85_15_85_ok_complete_30d,n_85_15_85_large_gap_30d,n_85_15_85_no_response_30d,n_85_15_85_censored_30d,n_85_15_85_any_30d,n_90_10_90_ok_complete_30d,n_90_10_90_large_gap_30d,n_90_10_90_no_response_30d,n_90_10_90_censored_30d,n_90_10_90_any_30d,expected_response_30d,observed_response_30d,no_response_count_30d,n_complete_ok_opportunities_30d,p_all_no_response_30d,fw_response_anomaly_score_30d,conformal_p,conformal_p_proxy_final_normal,state_as_of_ts,first_seen_ts,last_seen_ts,last_effective_fcc_value,last_effective_fcc_change_ts,last_effective_fcc_change_cycle,days_since_last_effective_fcc_change,cycles_since_last_effective_fcc_change,cum_primary_no_response_since_last_fcc_change,cum_primary_censored_since_last_fcc_change,cum_primary_ok_since_last_fcc_change,cum_primary_large_gap_since_last_fcc_change,cum_primary_response_since_last_fcc_change,cum_strict_no_response_since_last_fcc_change,cum_strict_censored_since_last_fcc_change,cum_strict_ok_since_last_fcc_change,cum_strict_large_gap_since_last_fcc_change,cum_strict_response_since_last_fcc_change,cum_expected_response_since_last_fcc_change,cum_observed_response_since_last_fcc_change,cum_log_p_all_no_response_since_last_fcc_change,cum_fw_response_anomaly_score,cluster_id,cluster_profile_name,cluster_action_hint,window_label,stateful_label,recommended_action,alert_fired,consecutive_windows_opportunity_no_response,primary_evidence,analysis_timestamp,code_version,window_days,stride_days,effective_step_definition
PF62AGYW_LIP,2026-06-01,2026-05-02 23:59:59.999999999,2026-06-01 23:59:59.999999999,1122,29.379,0.5,0.5,97.046,4,4,1,0,0,0,0,False,WINDOW_QUALITY_OK,10.0,13.0,3.0,3.063,0.9884,0.0659,0.0116,93.0,100.0,7.0,95.0,98.0,100.0,0.0,0.0,1.0,1.0,0.9271,4,109,2,59210.0,59200.0,59200.0,59210.0,10.0,1,0,0.0,,,102.09,102.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2026-06-01 23:59:59.999999999,2026-02-16 21:01:27,2026-06-01 09:17:42,59330.0,2026-02-16 21:01:27,0.0,105.124,13.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,-0.0,1,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_GAUGE_RESET_CANDIDATE,ACTION_GAUGE_RESET_CALIBRATION,False,0,"days_since_fcc=105.124, cyc_since=13.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
HSUMI-GM132TGM_hsumi,2026-05-28,2026-04-28 23:59:59.999999999,2026-05-28 23:59:59.999999999,337,29.39,0.5,13.235,72.289,26,20,6,0,0,0,0,False,WINDOW_QUALITY_OK,37.0,40.0,3.0,3.062,0.7778,0.0819,0.2222,29.0,100.0,71.0,76.8,99.0,100.0,0.0,0.0,0.9729,0.9363,0.6263,72,83,36,51900.0,51790.0,51790.0,51900.0,110.0,3,0,0.0,,,89.48,89.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2026-05-28 23:59:59.999999999,2025-09-12 17:03:59,2026-05-28 19:53:54,52350.0,2026-02-13 07:24:07,24.0,104.692,16.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,-0.0,1,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_GAUGE_RESET_CANDIDATE,ACTION_GAUGE_RESET_CALIBRATION,False,0,"days_since_fcc=104.692, cyc_since=16.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
PF3MDXHT_TP-Telemetry,2024-11-11,2024-10-12 23:59:59.999999999,2024-11-11 23:59:59.999999999,303,27.022,0.5,14.369,73.009,16,16,4,0,0,0,0,False,WINDOW_QUALITY_OK,4.0,4.0,0.0,0.0,1.0,0.0028,0.0,76.0,80.0,4.0,76.0,77.0,79.0,0.0,0.0,0.0,0.0,0.0,0,2,0,51860.0,51860.0,51860.0,51860.0,0.0,0,0,0.0,,,90.9,90.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2024-11-11 23:59:59.999999999,2024-07-23 17:12:48,2024-11-11 14:21:34,51860.0,2024-07-30 13:23:47,3.0,104.442,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,-0.0,3,AC_BOUND,gauge_reset_hint,WINDOW_LOW_INFORMATION,STATEFUL_GAUGE_RESET_CANDIDATE,ACTION_GAUGE_RESET_CALIBRATION,False,0,"days_since_fcc=104.442, cyc_since=1.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
LAPTOP-D986V7T9_EAASIT1.12,2025-09-02,2025-08-03 23:59:59.999999999,2025-09-02 23:59:59.999999999,54,8.781,0.5,20.917,64.115,5,5,3,0,0,0,0,False,WINDOW_QUALITY_OK,17.0,18.0,1.0,3.417,0.7685,0.2563,0.2315,35.0,100.0,65.0,38.0,98.0,100.0,0.0,0.0,0.7299,0.6352,0.5608,4,6,2,53470.0,53460.0,53460.0,53470.0,10.0,1,0,0.0,,,93.81,93.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2025-09-02 23:59:59.999999999,2025-03-03 20:08:10,2025-09-02 13:01:25,53470.0,2025-05-21 18:13:35,17.0,104.241,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,-0.0,1,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_GAUGE_RESET_CANDIDATE,ACTION_GAUGE_RESET_CALIBRATION,False,0,"days_since_fcc=104.241, cyc_since=1.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
PF62AL6S_LIP,2026-06-01,2026-05-02 23:59:59.999999999,2026-06-01 23:59:59.999999999,1119,29.382,0.5,0.5,97.01,4,4,1,0,0,0,0,False,WINDOW_QUALITY_OK,3.0,4.0,1.0,1.021,0.9881,0.0187,0.0119,92.0,100.0,8.0,95.0,97.0,100.0,0.0,0.0,1.0,1.0,0.8642,4,40,2,58090.0,58090.0,58090.0,58090.0,0.0,0,0,0.0,,,100.16,100.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2026-06-01 23:59:59.999999999,2026-02-18 09:04:49,2026-06-01 09:17:20,58110.0,2026-02-18 09:04:49,1.0,103.622,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,-0.0,1,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_GAUGE_RESET_CANDIDATE,ACTION_GAUGE_RESET_CALIBRATION,False,0,"days_since_fcc=103.622, cyc_since=3.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
LAPTOP-5U1GRQST_AN1484GM11,2026-06-01,2026-05-02 23:59:59.999999999,2026-06-01 23:59:59.999999999,315,25.005,0.5,0.5,79.504,15,15,5,0,0,0,0,False,WINDOW_QUALITY_OK,6.0,6.0,0.0,0.0,0.9673,0.0129,0.0327,94.0,100.0,6.0,95.0,97.0,100.0,0.0,0.0,1.0,1.0,0.7713,26,30,13,56000.0,56000.0,56000.0,56000.0,0.0,0,0,0.0,,,96.55,96.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2026-06-01 23:59:59.999999999,2026-02-02 11:45:34,2026-06-01 09:03:44,56020.0,2026-02-18 10:49:01,4.0,103.549,2.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,-0.0,1,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_GAUGE_RESET_CANDIDATE,ACTION_GAUGE_RESET_CALIBRATION,False,0,"days_since_fcc=103.549, cyc_since=2.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
TOM_thiller,2026-05-26,2026-04-26 23:59:59.999999999,2026-05-26 23:59:59.999999999,239,29.21,0.5,14.239,100.701,24,14,5,0,0,0,0,False,WINDOW_QUALITY_OK,31.0,32.0,1.0,1.027,0.8917,0.0423,0.1083,84.0,100.0,16.0,90.9,99.0,100.0,0.0,0.0,1.0,0.9565,0.851,20,28,10,46260.0,46250.0,46250.0,46260.0,10.0,1,0,0.0,,,99.48,99.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2026-05-26 23:59:59.999999999,2025-05-27 14:35:57,2026-05-26 14:12:49,46300.0,2026-02-12 12:02:14,27.0,103.498,5.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,-0.0,1,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_GAUGE_RESET_CANDIDATE,ACTION_GAUGE_RESET_CALIBRATION,False,0,"days_since_fcc=103.498, cyc_since=5.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
CCHEN50-F3PD01M_cchen50,2024-10-18,2024-09-18 23:59:59.999999999,2024-10-18 23:59:59.999999999,214,29.004,0.5,4.89,383.234,9,7,3,0,0,0,0,False,WINDOW_QUALITY_OK,117.0,118.0,1.0,1.034,0.9799,0.1041,0.0201,92.0,100.0,8.0,93.0,95.0,97.0,0.0,0.0,1.0,1.0,0.1429,13,13,7,50240.0,50240.0,50240.0,50240.0,0.0,0,0,0.0,,,88.14,88.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2024-10-18 23:59:59.999999999,2023-02-08 18:20:00,2024-10-18 09:54:01,50200.0,2024-07-08 14:17:29,108.0,102.405,10.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,-0.0,1,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_GAUGE_RESET_CANDIDATE,ACTION_GAUGE_RESET_CALIBRATION,False,0,"days_since_fcc=102.405, cyc_since=10.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
SORIDE-50000008_soride,2024-05-24,2024-04-24 23:59:59.999999999,2024-05-24 23:59:59.999999999,171,28.013,0.5,9.408,255.778,9,9,6,0,0,0,0,False,WINDOW_QUALITY_OK,4.0,4.0,0.0,0.0,0.9695,0.0432,0.0305,90.0,100.0,10.0,95.0,99.0,100.0,0.0,0.0,1.0,0.991,0.8272,8,18,4,91230.0,91230.0,91230.0,91230.0,0.0,0,0,0.0,,,101.37,101.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2024-05-24 23:59:59.999999999,2024-02-13 16:35:07,2024-05-24 09:52:17,91280.0,2024-02-13 16:35:07,1.0,101.309,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,-0.0,1,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_GAUGE_RESET_CANDIDATE,ACTION_GAUGE_RESET_CALIBRATION,False,0,"days_since_fcc=101.309, cyc_since=3.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
CPC-TESTER5_Ridge_Jia,2023-11-28,2023-10-29 23:59:59.999999999,2023-11-28 23:59:59.999999999,423,29.321,0.5,6.253,92.718,22,16,4,0,0,0,0,False,WINDOW_QUALITY_OK,11.0,15.0,4.0,4.093,0.9587,0.0612,0.0413,67.0,100.0,33.0,91.1,99.0,100.0,0.0,0.0,0.9881,0.9725,0.8948,40,49,20,54070.0,54070.0,54070.0,54070.0,0.0,0,0,0.0,,,102.99,102.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2023-11-28 23:59:59.999999999,2023-08-14 14:50:43,2023-11-28 16:52:14,54070.0,2023-08-21 14:20:53,1.0,99.402,14.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,-0.0,1,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_GAUGE_RESET_CANDIDATE,ACTION_GAUGE_RESET_CALIBRATION,False,0,"days_since_fcc=99.402, cyc_since=14.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
DHARDING-55C9NC_dharding,2025-06-11,2025-05-12 23:59:59.999999999,2025-06-11 23:59:59.999999999,501,29.028,0.5,1.695,65.925,20,19,5,0,0,0,0,False,WINDOW_QUALITY_OK,18.0,20.0,2.0,2.067,0.7389,0.0606,0.2611,59.0,100.0,41.0,92.0,99.0,100.0,0.0,0.0,0.9889,0.968,0.7407,98,121,49,60100.0,60040.0,60040.0,60100.0,60.0,2,0,0.0,,,103.62,103.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2025-06-11 23:59:59.999999999,2025-03-04 16:54:45,2025-06-11 11:10:14,60240.0,2025-03-04 16:54:45,14.0,99.295,6.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,-0.0,1,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_GAUGE_RESET_CANDIDATE,ACTION_GAUGE_RESET_CALIBRATION,False,0,"days_since_fcc=99.295, cyc_since=6.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
BDILLON-F62WZTG_bdillon,2026-04-28,2026-03-29 23:59:59.999999999,2026-04-28 23:59:59.999999999,1118,29.383,0.5,0.816,13.438,15,1,0,0,0,0,0,False,WINDOW_QUALITY_OK,17.0,25.0,8.0,8.168,0.8479,0.1513,0.1521,40.0,100.0,60.0,82.85,99.0,100.0,0.0,0.0,0.9702,0.8861,0.8057,154,232,77,59840.0,59750.0,59750.0,59840.0,90.0,8,0,0.0,,,99.73,99.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2026-04-28 23:59:59.999999999,2026-01-22 10:10:58,2026-04-28 09:40:16,60000.0,2026-01-22 10:10:58,0.0,96.576,25.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,-0.0,1,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_GAUGE_RESET_CANDIDATE,ACTION_GAUGE_RESET_CALIBRATION,False,0,"days_since_fcc=96.576, cyc_since=25.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
FFENG-PF5FSWGF_ffeng,2025-09-19,2025-08-20 23:59:59.999999999,2025-09-19 23:59:59.999999999,325,29.235,0.5,14.937,83.167,22,18,4,0,0,0,0,False,WINDOW_QUALITY_OK,6.0,9.0,3.0,3.078,0.8837,0.0718,0.1163,55.0,100.0,45.0,91.2,99.0,100.0,0.0,0.0,0.9838,0.958,0.8086,42,56,21,56980.0,56940.0,56940.0,56980.0,40.0,3,0,0.0,,,99.96,99.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2025-09-19 23:59:59.999999999,2025-06-16 16:04:57,2025-09-19 15:03:41,57040.0,2025-06-16 16:04:57,1.0,95.33,8.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,-0.0,1,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_GAUGE_RESET_CANDIDATE,ACTION_GAUGE_RESET_CALIBRATION,False,0,"days_since_fcc=95.33, cyc_since=8.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
