user_id,window_end_date,window_start_ts,window_end_ts,n_samples_30d,obs_days_in_window,median_interval_h,p95_interval_h,max_gap_h,gaps_gt_6h_count,gaps_gt_12h_count,gaps_gt_24h_count,duplicate_timestamp_count,cycle_decrease_count,fcc_missing_count,rsoc_missing_count,has_counter_reset,window_data_quality_label,cycle_start_30d,cycle_end_30d,cycle_delta_30d,cycle_rate_per_30d,ac_time_ratio_30d,charge_time_ratio_30d,discharge_time_ratio_30d,rsoc_min_30d,rsoc_max_30d,rsoc_swing_30d,rsoc_p05_30d,rsoc_p50_30d,rsoc_p95_30d,frac_below_10_30d,frac_below_20_30d,frac_above_80_30d,frac_above_90_30d,frac_above_95_30d,n_acdc_switches_30d,n_charge_status_switches_30d,n_discharge_sessions_30d,fcc_start_30d,fcc_end_30d,fcc_min_30d,fcc_max_30d,fcc_abs_delta_30d,fcc_any_changes_30d,fcc_effective_changes_30d,fcc_effective_step_abs_max_30d,last_effective_fcc_change_ts_in_window,last_effective_fcc_change_cycle_in_window,soh_start_30d,soh_end_30d,n_80_20_80_ok_complete_30d,n_80_20_80_large_gap_30d,n_80_20_80_no_response_30d,n_80_20_80_censored_30d,n_80_20_80_any_30d,n_85_15_85_ok_complete_30d,n_85_15_85_large_gap_30d,n_85_15_85_no_response_30d,n_85_15_85_censored_30d,n_85_15_85_any_30d,n_90_10_90_ok_complete_30d,n_90_10_90_large_gap_30d,n_90_10_90_no_response_30d,n_90_10_90_censored_30d,n_90_10_90_any_30d,expected_response_30d,observed_response_30d,no_response_count_30d,n_complete_ok_opportunities_30d,p_all_no_response_30d,fw_response_anomaly_score_30d,conformal_p,conformal_p_proxy_final_normal,expected_response_30d_personalized,observed_response_30d_personalized,no_response_count_30d_personalized,n_complete_ok_opportunities_30d_personalized,p_all_no_response_30d_personalized,fw_response_anomaly_score_30d_personalized,conformal_p_personalized,state_as_of_ts,first_seen_ts,last_seen_ts,state_history_days,state_history_sufficient,last_effective_fcc_value,last_effective_fcc_change_ts,last_effective_fcc_change_cycle,days_since_effective_fcc_change,cycles_since_effective_fcc_change,effective_active_flag,last_any_fcc_value,last_any_fcc_change_ts,last_any_fcc_change_cycle,days_since_any_fcc_change,cycles_since_any_fcc_change,legacy_any_active_flag,n_micro_steps_since_effective_change,max_micro_step_mWh_since_effective_change,micro_wobble_only_since_effective_change,cum_primary_ok_opportunities_since_last_effective_change,cum_primary_medium_gap_opportunities_since_last_effective_change,cum_primary_large_gap_opportunities_since_last_effective_change,cum_primary_ok_no_response_since_last_effective_change,cum_primary_medium_gap_no_response_since_last_effective_change,cum_primary_no_response_since_last_effective_change,cum_primary_censored_since_last_effective_change,cum_strict_ok_opportunities_since_last_effective_change,cum_strict_medium_gap_opportunities_since_last_effective_change,cum_strict_large_gap_opportunities_since_last_effective_change,cum_strict_ok_no_response_since_last_effective_change,cum_strict_medium_gap_no_response_since_last_effective_change,cum_strict_no_response_since_last_effective_change,cum_strict_censored_since_last_effective_change,high_quality_no_response_count,censored_count,large_gap_low_quality_count,observed_effective_responses_since_last_effective_change,cum_expected_normative_response,cum_observed_effective_response,cum_log_p_all_no_response_since_last_effective_change,cum_normative_fw_anomaly_score,cumulative_normative_fw_anomaly_score,days_since_last_effective_fcc_change,cycles_since_last_effective_fcc_change,cum_primary_no_response_since_last_fcc_change,cum_strict_no_response_since_last_fcc_change,cum_observed_response_since_last_fcc_change,cum_fw_response_anomaly_score,cluster_id,cluster_profile_name,stateful_label_v2,window_label_v2,recommended_action,confidence,priority,primary_reason,secondary_reasons,evidence_summary,user_message_template,engineering_message_template,would_have_been_label,fw_like_evidence_flag,gauge_like_evidence_flag,micro_wobble_only_flag,large_gap_dominant_flag,censored_dominant_flag,state_history_insufficient_flag,data_quality_review_flag,alert_fired,consecutive_windows_opportunity_no_response,analysis_timestamp,code_version,window_days,stride_days,effective_step_definition
DWATTS-PF627DJB_dwatts,2026-04-24,2026-03-25 23:59:59.999999999,2026-04-24 23:59:59.999999999,1434,29.558,0.5,0.5,7.28,1,0,0,0,0,0,0,False,WINDOW_QUALITY_OK,12.0,16.0,4.0,4.06,0.9275,0.048,0.0725,37.0,100.0,63.0,88.0,97.0,100.0,0.0,0.0,0.9693,0.9508,0.8892,74,94,37,59910.0,59860.0,59860.0,59910.0,50.0,4,0,0.0,,,99.85,99.77,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1.8,0,4,4,0.091506,1.0385,0.58528,0.55423,2.0,0,4,4,0.0625,1.2041,0.58528,2026-04-24 23:59:59.999999999,2026-01-30 11:50:23,2026-04-24 13:30:53,84.507,True,60000.0,2026-01-30 11:50:23,1.0,84.507,15.0,False,59860.0,2026-04-13 20:22:30,16.0,11.151,0.0,True,12,20.0,True,18,0,0,18,0,18,0,0,0,0,0,0,0,0,18,0,0,0,8.1,0,-10.76107,4.6735,4.6735,84.507,15.0,18,0,0,4.6735,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=85 days_any=11 cyc_eff=15 hq_nr=18 total_nr=18 cens=0 lg_opp=0 opp=18 norm_anom=4.67 conf_p=0.585 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 4.67, 18 no_response since last effective change (84d ago).",,True,False,True,False,False,False,False,False,77,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
HNAKA-PF43B9PV_hnaka,2025-05-22,2025-04-22 23:59:59.999999999,2025-05-22 23:59:59.999999999,157,29.499,0.5,2.86,287.863,7,7,5,0,0,0,0,False,WINDOW_QUALITY_OK,304.0,306.0,2.0,2.034,0.9095,0.0857,0.0905,24.0,100.0,76.0,57.6,100.0,100.0,0.0,0.0,0.9365,0.925,0.9193,17,22,9,45660.0,45660.0,45660.0,45660.0,0.0,0,0,0.0,,,80.04,80.04,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0.9,0,2,2,0.3025,0.5193,0.84249,0.8177,1.0,0,2,2,0.25,0.6021,0.84249,2025-05-22 23:59:59.999999999,2023-03-20 14:52:18,2025-05-22 22:05:49,794.38,True,45670.0,2025-03-19 12:58:31,289.0,64.459,17.0,False,45660.0,2025-04-18 13:16:15,302.0,34.447,4.0,True,1,10.0,True,14,3,4,14,3,17,0,1,1,2,1,1,2,0,14,0,4,0,7.65,0,-10.16323,4.4138,4.4138,64.459,17.0,17,2,0,4.4138,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=64 days_any=34 cyc_eff=17 hq_nr=14 total_nr=17 cens=0 lg_opp=4 opp=25 norm_anom=4.41 conf_p=0.842 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 4.41, 17 no_response since last effective change (64d ago).",,True,False,True,False,False,False,False,False,35,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
HSUMI-GM132TGM_hsumi,2026-05-28,2026-04-28 23:59:59.999999999,2026-05-28 23:59:59.999999999,337,29.39,0.5,13.235,72.289,26,20,6,0,0,0,0,False,WINDOW_QUALITY_OK,37.0,40.0,3.0,3.062,0.7778,0.0819,0.2222,29.0,100.0,71.0,76.8,99.0,100.0,0.0,0.0,0.9729,0.9363,0.6263,72,83,36,51900.0,51790.0,51790.0,51900.0,110.0,3,0,0.0,,,89.48,89.29,2,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0.9,0,2,2,0.3025,0.5193,0.84249,0.8177,1.0,0,2,2,0.25,0.6021,0.84249,2026-05-28 23:59:59.999999999,2025-09-12 17:03:59,2026-05-28 19:53:54,258.289,True,52350.0,2026-02-13 07:24:07,24.0,104.692,16.0,False,51790.0,2026-05-26 17:26:47,40.0,2.273,0.0,True,16,40.0,True,14,4,0,13,4,17,1,0,0,0,0,0,0,0,13,1,0,0,7.65,0,-10.16323,4.4138,4.4138,104.692,16.0,17,0,0,4.4138,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=105 days_any=2 cyc_eff=16 hq_nr=13 total_nr=17 cens=1 lg_opp=0 opp=18 norm_anom=4.41 conf_p=0.842 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 4.41, 17 no_response since last effective change (104d ago).",,True,False,True,False,False,False,False,False,7,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
JEREMY_jeremyca,2026-05-12,2026-04-12 23:59:59.999999999,2026-05-12 23:59:59.999999999,281,29.055,0.5,14.033,165.419,19,15,4,0,0,0,0,False,WINDOW_QUALITY_OK,11.0,17.0,6.0,6.195,0.6188,0.1039,0.3812,20.0,100.0,80.0,50.0,98.0,100.0,0.0,0.0,0.7682,0.6773,0.5668,41,58,21,89860.0,89760.0,89760.0,89860.0,100.0,6,0,0.0,,,99.84,99.73,5,0,5,1,6,0,0,0,0,0,0,0,0,0,0,2.25,0,5,5,0.050328,1.2982,0.48168,0.44777,2.5,0,5,5,0.03125,1.5051,0.48168,2026-05-12 23:59:59.999999999,2026-01-22 11:14:26,2026-05-12 10:14:51,110.532,True,90010.0,2026-01-22 11:14:26,0.0,110.532,17.0,False,89760.0,2026-05-07 12:00:37,17.0,5.5,0.0,True,16,20.0,True,15,3,0,14,3,17,1,0,0,0,0,0,0,0,14,1,0,0,7.65,0,-10.16323,4.4138,4.4138,110.532,17.0,17,0,0,4.4138,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=111 days_any=6 cyc_eff=17 hq_nr=14 total_nr=17 cens=1 lg_opp=0 opp=18 norm_anom=4.41 conf_p=0.482 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 4.41, 17 no_response since last effective change (110d ago).",,True,False,True,False,False,False,False,False,103,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
CRAMPELBERG-VRJ_T14,2025-07-29,2025-06-29 23:59:59.999999999,2025-07-29 23:59:59.999999999,189,29.035,0.5,14.786,138.782,24,12,4,0,0,0,0,False,WINDOW_QUALITY_OK,12.0,17.0,5.0,5.166,0.5148,0.173,0.4852,20.0,100.0,80.0,32.4,98.0,100.0,0.0,0.0,0.7082,0.53,0.4899,38,55,19,57410.0,57330.0,57330.0,57410.0,80.0,5,0,0.0,,,100.72,100.58,3,2,3,0,5,0,0,0,0,0,0,0,0,0,0,1.35,0,3,3,0.166375,0.7789,0.70435,0.67541,1.5,0,3,3,0.125,0.9031,0.70435,2025-07-29 23:59:59.999999999,2025-04-22 10:05:32,2025-07-29 09:47:52,98.579,True,57560.0,2025-04-23 10:56:32,2.0,97.544,15.0,False,57330.0,2025-07-17 12:01:06,17.0,12.499,0.0,True,15,20.0,True,15,1,1,15,1,16,0,0,0,0,0,0,0,0,15,0,1,0,7.2,0,-9.56539,4.1542,4.1542,97.544,15.0,16,0,0,4.1542,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=98 days_any=12 cyc_eff=15 hq_nr=15 total_nr=16 cens=0 lg_opp=1 opp=17 norm_anom=4.15 conf_p=0.704 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 4.15, 16 no_response since last effective change (97d ago).",,True,False,True,False,False,False,False,False,68,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
CRAMPELBERG-VRJ_crampelberg,2025-07-28,2025-06-28 23:59:59.999999999,2025-07-28 23:59:59.999999999,188,28.263,0.5,12.911,138.782,23,11,4,0,0,0,0,False,WINDOW_QUALITY_OK,12.0,17.0,5.0,5.307,0.5078,0.1611,0.4922,20.0,100.0,80.0,35.45,98.0,100.0,0.0,0.0,0.7185,0.5376,0.497,38,55,19,57410.0,57330.0,57330.0,57410.0,80.0,5,0,0.0,,,100.72,100.58,3,2,3,0,5,0,0,0,0,0,0,0,0,0,0,1.35,0,3,3,0.166375,0.7789,0.70435,0.67541,1.5,0,3,3,0.125,0.9031,0.70435,2025-07-28 23:59:59.999999999,2025-04-22 10:05:32,2025-07-28 15:16:51,97.579,True,57560.0,2025-04-23 10:56:32,2.0,96.544,15.0,False,57330.0,2025-07-17 12:01:06,17.0,11.499,0.0,True,15,20.0,True,15,1,1,15,1,16,0,0,0,0,0,0,0,0,15,0,1,0,7.2,0,-9.56539,4.1542,4.1542,96.544,15.0,16,0,0,4.1542,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=97 days_any=11 cyc_eff=15 hq_nr=15 total_nr=16 cens=0 lg_opp=1 opp=17 norm_anom=4.15 conf_p=0.704 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 4.15, 16 no_response since last effective change (96d ago).",,True,False,True,False,False,False,False,False,67,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
OALI-PF5TMH9T_oali,2026-06-01,2026-05-02 23:59:59.999999999,2026-06-01 23:59:59.999999999,549,29.586,0.5,1.508,46.505,24,16,7,0,0,0,0,False,WINDOW_QUALITY_OK,24.0,26.0,2.0,2.028,0.9416,0.0325,0.0584,52.0,100.0,48.0,88.4,98.0,100.0,0.0,0.0,0.9782,0.9554,0.9337,40,48,20,95020.0,94990.0,94990.0,95020.0,30.0,2,0,0.0,,,95.12,95.09,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1.8,0,4,4,0.091506,1.0385,0.58528,0.55423,2.0,0,4,4,0.0625,1.2041,0.58528,2026-06-01 23:59:59.999999999,2025-10-13 15:24:40,2026-06-01 16:00:45,231.358,True,95130.0,2026-01-09 16:41:42,17.0,143.304,9.0,False,94990.0,2026-05-19 13:34:39,26.0,13.434,0.0,True,9,20.0,True,16,0,1,16,0,16,0,0,0,0,0,0,0,0,16,0,1,0,7.2,0,-9.56539,4.1542,4.1542,143.304,9.0,16,0,0,4.1542,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;gauge_like;micro_wobble,days_eff=143 days_any=13 cyc_eff=9 hq_nr=16 total_nr=16 cens=0 lg_opp=1 opp=17 norm_anom=4.15 conf_p=0.585 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 4.15, 16 no_response since last effective change (143d ago).",,True,True,True,False,False,False,False,False,85,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
T14S2IN1_robbiet,2025-08-11,2025-07-12 23:59:59.999999999,2025-08-11 23:59:59.999999999,268,28.26,0.5,15.284,43.851,30,17,4,0,0,0,0,False,WINDOW_QUALITY_OK,20.0,28.0,8.0,8.492,0.2905,0.1401,0.7095,19.0,100.0,81.0,29.0,87.0,100.0,0.0,0.0022,0.5721,0.3732,0.2069,72,88,37,57710.0,57430.0,57430.0,57710.0,280.0,8,0,0.0,,,99.5,99.02,4,1,4,1,6,0,0,0,0,0,0,0,0,0,0,1.8,0,4,4,0.091506,1.0385,0.58528,0.55423,2.0,0,4,4,0.0625,1.2041,0.58528,2025-08-11 23:59:59.999999999,2025-05-13 20:07:00,2025-08-11 14:43:08,90.162,True,58380.0,2025-05-16 09:43:23,1.0,87.595,27.0,False,57430.0,2025-08-11 09:53:53,28.0,0.588,0.0,True,27,40.0,True,16,1,1,15,1,16,1,0,1,1,0,1,1,0,15,1,1,0,7.2,0,-9.56539,4.1542,4.1542,87.595,27.0,16,1,0,4.1542,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=88 days_any=1 cyc_eff=27 hq_nr=15 total_nr=16 cens=1 lg_opp=1 opp=20 norm_anom=4.15 conf_p=0.585 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 4.15, 16 no_response since last effective change (87d ago).",,True,False,True,False,False,False,False,False,58,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
CCHEN50-F3PD01M_cchen50,2024-10-18,2024-09-18 23:59:59.999999999,2024-10-18 23:59:59.999999999,214,29.004,0.5,4.89,383.234,9,7,3,0,0,0,0,False,WINDOW_QUALITY_OK,117.0,118.0,1.0,1.034,0.9799,0.1041,0.0201,92.0,100.0,8.0,93.0,95.0,97.0,0.0,0.0,1.0,1.0,0.1429,13,13,7,50240.0,50240.0,50240.0,50240.0,0.0,0,0,0.0,,,88.14,88.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2024-10-18 23:59:59.999999999,2023-02-08 18:20:00,2024-10-18 09:54:01,618.236,True,50200.0,2024-07-08 14:17:29,108.0,102.405,10.0,False,50240.0,2024-07-09 19:25:33,108.0,101.191,10.0,False,2,20.0,True,12,3,0,12,3,15,0,0,0,0,0,0,0,0,12,0,0,0,6.75,0,-8.96756,3.8946,3.8946,102.405,10.0,15,0,0,3.8946,1,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=102 days_any=101 cyc_eff=10 hq_nr=12 total_nr=15 cens=0 lg_opp=0 opp=15 norm_anom=3.89 conf_p=1 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 3.89, 15 no_response since last effective change (102d ago).",,True,False,True,False,False,False,False,False,0,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
DILLON_dpaquin,2025-08-13,2025-07-14 23:59:59.999999999,2025-08-13 23:59:59.999999999,214,29.027,0.5,15.439,260.286,13,13,3,0,0,0,0,False,WINDOW_QUALITY_OK,18.0,22.0,4.0,4.134,0.3249,0.0687,0.6751,18.0,80.0,62.0,38.3,75.0,80.0,0.0,0.003,0.0,0.0,0.0,38,47,19,56750.0,56690.0,56690.0,56750.0,60.0,4,0,0.0,,,99.56,99.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2025-08-13 23:59:59.999999999,2025-05-06 14:32:21,2025-08-13 07:37:53,99.394,True,57000.0,2025-05-06 14:32:21,1.0,99.394,21.0,False,56690.0,2025-08-11 08:11:37,22.0,2.659,0.0,True,20,20.0,True,15,0,2,15,0,15,0,0,0,0,0,0,0,0,15,0,2,0,6.75,0,-8.96756,3.8946,3.8946,99.394,21.0,15,0,0,3.8946,2,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_MICRO_WOBBLE_ONLY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=99 days_any=3 cyc_eff=21 hq_nr=15 total_nr=15 cens=0 lg_opp=2 opp=17 norm_anom=3.89 conf_p=1 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 3.89, 15 no_response since last effective change (99d ago).",,True,False,True,False,False,False,False,False,0,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
JLEWIS9-W0A2BP7_jlewis9,2024-07-18,2024-06-18 23:59:59.999999999,2024-07-18 23:59:59.999999999,286,28.116,0.5,13.74,118.048,18,16,5,0,0,0,0,False,WINDOW_QUALITY_OK,16.0,19.0,3.0,3.201,0.8404,0.8374,0.1596,6.0,100.0,94.0,38.0,100.0,100.0,0.0006,0.0201,0.8569,0.836,0.8003,15,17,8,56890.0,56860.0,56860.0,56890.0,30.0,3,0,0.0,,,99.81,99.75,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2024-07-18 23:59:59.999999999,2024-03-21 10:40:50,2024-07-18 11:07:04,119.555,True,57000.0,2024-03-21 10:40:50,3.0,119.555,16.0,False,56860.0,2024-07-15 16:11:43,19.0,3.325,0.0,True,13,20.0,True,14,2,0,13,2,15,1,0,0,1,0,0,0,0,13,1,0,0,6.75,0,-8.96756,3.8946,3.8946,119.555,16.0,15,0,0,3.8946,3,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_MICRO_WOBBLE_ONLY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=120 days_any=3 cyc_eff=16 hq_nr=13 total_nr=15 cens=1 lg_opp=0 opp=17 norm_anom=3.89 conf_p=1 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 3.89, 15 no_response since last effective change (119d ago).",,True,False,True,False,False,False,False,False,0,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
JNUNEZ5-W05SG98_jnunez5,2024-07-18,2024-06-18 23:59:59.999999999,2024-07-18 23:59:59.999999999,562,29.01,0.5,0.501,210.8,7,5,4,0,0,0,0,False,WINDOW_QUALITY_OK,39.0,40.0,1.0,1.034,0.9512,0.215,0.0488,1.0,100.0,99.0,35.0,98.0,100.0,0.0216,0.0252,0.8795,0.8531,0.6589,6,15,3,89090.0,89080.0,89080.0,89090.0,10.0,1,0,0.0,,,98.98,98.97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2024-07-18 23:59:59.999999999,2023-08-07 10:17:24,2024-07-18 00:25:46,346.571,True,89280.0,2023-09-08 10:51:42,17.0,314.547,23.0,False,89080.0,2024-06-25 22:33:10,40.0,23.06,0.0,True,20,10.0,True,14,1,0,14,1,15,0,0,0,3,0,0,0,0,14,0,0,0,6.75,0,-8.96756,3.8946,3.8946,314.547,23.0,15,0,0,3.8946,3,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_MICRO_WOBBLE_ONLY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;gauge_like;micro_wobble,days_eff=315 days_any=23 cyc_eff=23 hq_nr=14 total_nr=15 cens=0 lg_opp=0 opp=18 norm_anom=3.89 conf_p=1 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 3.89, 15 no_response since last effective change (314d ago).",,True,True,True,False,False,False,False,False,0,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
LAPTOP-Q6HOEUNN_tyler,2024-06-25,2024-05-26 23:59:59.999999999,2024-06-25 23:59:59.999999999,177,28.079,0.5,10.921,129.848,22,7,4,0,0,0,0,False,WINDOW_QUALITY_OK,64.0,71.0,7.0,7.479,0.576,0.1563,0.424,17.0,100.0,83.0,22.4,94.0,100.0,0.0,0.033,0.6874,0.6011,0.4706,31,43,16,50280.0,50280.0,50280.0,50280.0,0.0,0,0,0.0,,,88.13,88.13,3,0,3,2,5,0,0,0,0,0,0,0,0,0,0,1.35,0,3,3,0.166375,0.7789,0.70435,0.67541,1.5,0,3,3,0.125,0.9031,0.70435,2024-06-25 23:59:59.999999999,2023-05-02 09:13:46,2024-06-25 10:27:13,420.615,True,50310.0,2024-02-06 09:19:36,47.0,140.611,24.0,False,50280.0,2024-03-22 09:49:15,55.0,95.591,16.0,False,1,30.0,True,16,1,0,15,0,15,2,0,0,3,0,0,0,0,15,2,0,0,6.75,0,-8.96756,3.8946,3.8946,140.611,24.0,15,0,0,3.8946,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=141 days_any=96 cyc_eff=24 hq_nr=15 total_nr=15 cens=2 lg_opp=0 opp=20 norm_anom=3.89 conf_p=0.704 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 3.89, 15 no_response since last effective change (140d ago).",,True,False,True,False,False,False,False,False,90,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
