user_id,window_end_date,window_start_ts,window_end_ts,n_samples_30d,obs_days_in_window,median_interval_h,p95_interval_h,max_gap_h,gaps_gt_6h_count,gaps_gt_12h_count,gaps_gt_24h_count,duplicate_timestamp_count,cycle_decrease_count,fcc_missing_count,rsoc_missing_count,has_counter_reset,window_data_quality_label,cycle_start_30d,cycle_end_30d,cycle_delta_30d,cycle_rate_per_30d,ac_time_ratio_30d,charge_time_ratio_30d,discharge_time_ratio_30d,rsoc_min_30d,rsoc_max_30d,rsoc_swing_30d,rsoc_p05_30d,rsoc_p50_30d,rsoc_p95_30d,frac_below_10_30d,frac_below_20_30d,frac_above_80_30d,frac_above_90_30d,frac_above_95_30d,n_acdc_switches_30d,n_charge_status_switches_30d,n_discharge_sessions_30d,fcc_start_30d,fcc_end_30d,fcc_min_30d,fcc_max_30d,fcc_abs_delta_30d,fcc_any_changes_30d,fcc_effective_changes_30d,fcc_effective_step_abs_max_30d,last_effective_fcc_change_ts_in_window,last_effective_fcc_change_cycle_in_window,soh_start_30d,soh_end_30d,n_80_20_80_ok_complete_30d,n_80_20_80_large_gap_30d,n_80_20_80_no_response_30d,n_80_20_80_censored_30d,n_80_20_80_any_30d,n_85_15_85_ok_complete_30d,n_85_15_85_large_gap_30d,n_85_15_85_no_response_30d,n_85_15_85_censored_30d,n_85_15_85_any_30d,n_90_10_90_ok_complete_30d,n_90_10_90_large_gap_30d,n_90_10_90_no_response_30d,n_90_10_90_censored_30d,n_90_10_90_any_30d,expected_response_30d,observed_response_30d,no_response_count_30d,n_complete_ok_opportunities_30d,p_all_no_response_30d,fw_response_anomaly_score_30d,conformal_p,conformal_p_proxy_final_normal,expected_response_30d_personalized,observed_response_30d_personalized,no_response_count_30d_personalized,n_complete_ok_opportunities_30d_personalized,p_all_no_response_30d_personalized,fw_response_anomaly_score_30d_personalized,conformal_p_personalized,state_as_of_ts,first_seen_ts,last_seen_ts,state_history_days,state_history_sufficient,last_effective_fcc_value,last_effective_fcc_change_ts,last_effective_fcc_change_cycle,days_since_effective_fcc_change,cycles_since_effective_fcc_change,effective_active_flag,last_any_fcc_value,last_any_fcc_change_ts,last_any_fcc_change_cycle,days_since_any_fcc_change,cycles_since_any_fcc_change,legacy_any_active_flag,n_micro_steps_since_effective_change,max_micro_step_mWh_since_effective_change,micro_wobble_only_since_effective_change,cum_primary_ok_opportunities_since_last_effective_change,cum_primary_medium_gap_opportunities_since_last_effective_change,cum_primary_large_gap_opportunities_since_last_effective_change,cum_primary_ok_no_response_since_last_effective_change,cum_primary_medium_gap_no_response_since_last_effective_change,cum_primary_no_response_since_last_effective_change,cum_primary_censored_since_last_effective_change,cum_strict_ok_opportunities_since_last_effective_change,cum_strict_medium_gap_opportunities_since_last_effective_change,cum_strict_large_gap_opportunities_since_last_effective_change,cum_strict_ok_no_response_since_last_effective_change,cum_strict_medium_gap_no_response_since_last_effective_change,cum_strict_no_response_since_last_effective_change,cum_strict_censored_since_last_effective_change,high_quality_no_response_count,censored_count,large_gap_low_quality_count,observed_effective_responses_since_last_effective_change,cum_expected_normative_response,cum_observed_effective_response,cum_log_p_all_no_response_since_last_effective_change,cum_normative_fw_anomaly_score,cumulative_normative_fw_anomaly_score,days_since_last_effective_fcc_change,cycles_since_last_effective_fcc_change,cum_primary_no_response_since_last_fcc_change,cum_strict_no_response_since_last_fcc_change,cum_observed_response_since_last_fcc_change,cum_fw_response_anomaly_score,cluster_id,cluster_profile_name,stateful_label_v2,window_label_v2,recommended_action,confidence,priority,primary_reason,secondary_reasons,evidence_summary,user_message_template,engineering_message_template,would_have_been_label,fw_like_evidence_flag,gauge_like_evidence_flag,micro_wobble_only_flag,large_gap_dominant_flag,censored_dominant_flag,state_history_insufficient_flag,data_quality_review_flag,alert_fired,consecutive_windows_opportunity_no_response,queue_norm_anomaly,queue_primary_no_response,fw_engineering_rank,analysis_timestamp,code_version,window_days,stride_days,effective_step_definition
MNAKABAYASH-XPZ_mnakabayashi1,2026-05-27,2026-04-27 23:59:59.999999999,2026-05-27 23:59:59.999999999,111,9.26,0.5,13.829,61.768,7,7,2,0,0,0,0,False,WINDOW_QUALITY_OK,187.0,188.0,1.0,3.24,0.8932,0.1328,0.1068,2.0,100.0,98.0,33.5,99.0,100.0,0.0383,0.046,0.8744,0.8596,0.8366,10,13,5,51880.0,51880.0,51880.0,51880.0,0.0,0,0,0.0,,,90.94,90.94,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2026-05-27 23:59:59.999999999,2023-07-04 16:26:51,2026-05-27 14:45:46,1058.315,True,51880.0,2024-03-21 13:33:25,91.0,797.435,97.0,False,51880.0,2024-03-21 13:33:25,91.0,797.435,97.0,False,0,0.0,False,81,14,9,80,14,94,1,0,0,6,0,0,0,0,80,1,9,0,42.3,0,-56.19668,24.4059,24.4059,797.435,97.0,94,0,0,24.4059,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_CHECK_CORE,WINDOW_CENSORED_PENDING,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like,days_eff=797 days_any=797 cyc_eff=97 hq_nr=80 total_nr=94 cens=1 lg_opp=9 opp=110 norm_anom=24.41 conf_p=1 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 80 high-quality discharge+recharge learning opportunities since the last effective FCC change (797d ago) produced no FCC relearning step (80 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,False,False,False,False,False,False,False,0,24.4059,94,11,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
CHIKARA7-3PAB5T_chikara7,2024-07-29,2024-06-29 23:59:59.999999999,2024-07-29 23:59:59.999999999,213,28.911,0.498,11.228,191.632,17,8,5,0,0,0,0,False,WINDOW_QUALITY_OK,297.0,302.0,5.0,5.188,0.5262,0.1372,0.4738,17.0,80.0,63.0,28.6,76.0,80.0,0.0,0.0192,0.0,0.0,0.0,62,70,31,48080.0,48080.0,48080.0,48080.0,0.0,0,0,0.0,,,84.28,84.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2024-07-29 23:59:59.999999999,2023-02-06 10:28:56,2024-07-29 16:38:14,539.563,True,48080.0,2023-02-06 10:28:56,80.0,539.563,222.0,False,48080.0,2023-02-06 10:28:56,80.0,539.563,222.0,False,0,0.0,False,84,7,2,84,7,91,0,0,0,1,0,0,0,0,84,0,2,0,40.95,0,-54.40317,23.627,23.627,539.563,222.0,91,0,0,23.627,2,MOBILE_DEEP_CYCLE,STATEFUL_FW_CHECK_CORE,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like,days_eff=540 days_any=540 cyc_eff=222 hq_nr=84 total_nr=91 cens=0 lg_opp=2 opp=94 norm_anom=23.63 conf_p=1 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 84 high-quality discharge+recharge learning opportunities since the last effective FCC change (539d ago) produced no FCC relearning step (84 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,False,False,False,False,False,False,False,0,23.627,91,12,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
RSEKINOXF43CNVB_rsekino,2025-03-31,2025-03-01 23:59:59.999999999,2025-03-31 23:59:59.999999999,38,28.595,0.264,85.684,129.781,11,11,10,0,0,0,0,False,WINDOW_QUALITY_SPARSE,209.0,211.0,2.0,2.098,0.2858,0.2766,0.7142,7.0,100.0,93.0,9.55,41.5,99.0,0.0765,0.1592,0.2482,0.1013,0.0911,9,10,5,48010.0,48010.0,48010.0,48010.0,0.0,0,0,0.0,,,84.15,84.15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2025-03-31 23:59:59.999999999,2023-06-06 14:57:25,2025-03-31 12:34:03,664.377,True,48030.0,2024-05-08 14:15:03,108.0,327.406,103.0,False,48010.0,2024-12-24 11:44:25,189.0,97.511,22.0,False,1,20.0,True,87,3,4,87,3,90,0,0,0,3,0,0,0,0,87,0,4,0,40.5,0,-53.80533,23.3674,23.3674,327.406,103.0,90,0,0,23.3674,-1,SPARSE_OR_GAPPY,STATEFUL_REVIEW_DATA_QUALITY,WINDOW_DATA_QUALITY_REVIEW,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,low,1,data_quality_or_history_review,fw_like;micro_wobble,days_eff=327 days_any=98 cyc_eff=103 hq_nr=87 total_nr=90 cens=0 lg_opp=4 opp=97 norm_anom=23.37 conf_p=1 micro_only=True cluster=SPARSE_OR_GAPPY,No user-facing action; collecting more data.,Data-quality/history review outranks action (would_have_been=FW_CORE_LIKE). Collect more data or manual review.,FW_CORE_LIKE,True,False,True,False,False,False,True,False,0,23.3674,90,13,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
AH-PF2PXA6R_ah,2026-02-11,2026-01-12 23:59:59.999999999,2026-02-11 23:59:59.999999999,1462,29.181,0.5,0.5,6.753,1,0,0,0,0,0,0,False,WINDOW_QUALITY_OK,66.0,70.0,4.0,4.112,0.9468,0.0775,0.0532,57.0,100.0,43.0,88.0,100.0,100.0,0.0,0.0,0.9801,0.9424,0.9047,82,97,41,57570.0,57570.0,57570.0,57570.0,0.0,0,0,0.0,,,101.0,101.0,4,0,4,1,5,0,0,0,0,0,0,0,0,0,0,1.8,0,4,4,0.091506,1.0385,0.58528,0.55423,2.0,0,4,4,0.0625,1.2041,0.58528,2026-02-11 23:59:59.999999999,2025-03-03 16:22:07,2026-02-11 15:22:54,345.318,True,57570.0,2025-03-11 17:00:03,4.0,337.292,66.0,False,57570.0,2025-03-11 17:00:03,4.0,337.292,66.0,False,0,0.0,False,87,1,0,86,1,87,1,0,0,1,0,0,0,0,86,1,0,0,39.15,0,-52.01182,22.5884,22.5884,337.292,66.0,87,0,0,22.5884,5,AC_BOUND,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like;gauge_like,days_eff=337 days_any=337 cyc_eff=66 hq_nr=86 total_nr=87 cens=1 lg_opp=0 opp=89 norm_anom=22.59 conf_p=0.585 micro_only=False cluster=AC_BOUND,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 86 high-quality discharge+recharge learning opportunities since the last effective FCC change (337d ago) produced no FCC relearning step (86 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,True,False,False,False,False,False,False,308,22.5884,87,14,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
NORITY-X1YOGA_nority,2026-05-20,2026-04-20 23:59:59.999999999,2026-05-20 23:59:59.999999999,264,29.189,0.5,13.593,43.719,36,15,2,0,0,0,0,False,WINDOW_QUALITY_OK,184.0,186.0,2.0,2.056,0.9069,0.1083,0.0931,72.0,100.0,28.0,94.15,97.0,100.0,0.0,0.0,0.9808,0.9626,0.8064,16,56,8,56990.0,56990.0,56990.0,56990.0,0.0,0,0,0.0,,,99.98,99.98,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0.9,0,2,2,0.3025,0.5193,0.84249,0.8177,1.0,0,2,2,0.25,0.6021,0.84249,2026-05-20 23:59:59.999999999,2023-02-07 01:57:03,2026-05-20 08:49:05,1198.919,True,56990.0,2023-02-07 01:57:03,5.0,1198.919,181.0,False,56990.0,2023-02-07 01:57:03,5.0,1198.919,181.0,False,0,0.0,False,75,8,3,75,8,83,0,0,7,4,0,7,7,0,75,0,3,0,37.35,0,-49.62047,21.5499,21.5499,1198.919,181.0,83,7,0,21.5499,5,AC_BOUND,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like;gauge_like,days_eff=1199 days_any=1199 cyc_eff=181 hq_nr=75 total_nr=83 cens=0 lg_opp=3 opp=97 norm_anom=21.55 conf_p=0.842 micro_only=False cluster=AC_BOUND,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 75 high-quality discharge+recharge learning opportunities since the last effective FCC change (1198d ago) produced no FCC relearning step (75 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,True,False,False,False,False,False,False,12,21.5499,83,15,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
YTAGAMI-F3TQANR_ytagami,2025-07-16,2025-06-16 23:59:59.999999999,2025-07-16 23:59:59.999999999,8,4.946,0.006,83.065,118.658,1,1,1,0,0,0,0,False,WINDOW_QUALITY_SHORT_OBS,278.0,278.0,0.0,0.0,0.0132,0.0132,0.9868,0.0,3.0,3.0,0.0,1.5,2.65,1.0,1.0,0.0,0.0,0.0,2,2,1,45190.0,45190.0,45190.0,45190.0,0.0,0,0,0.0,,,79.28,79.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2025-07-16 23:59:59.999999999,2023-02-07 13:13:30,2025-07-16 12:48:30,890.449,True,45190.0,2024-01-12 10:58:11,171.0,551.543,107.0,False,45190.0,2024-01-12 10:58:11,171.0,551.543,107.0,False,0,0.0,False,81,2,0,81,2,83,0,0,0,7,0,0,0,0,81,0,0,0,37.35,0,-49.62047,21.5499,21.5499,551.543,107.0,83,0,0,21.5499,-1,SPARSE_OR_GAPPY,STATEFUL_REVIEW_DATA_QUALITY,WINDOW_DATA_QUALITY_REVIEW,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,low,1,data_quality_or_history_review,fw_like,days_eff=552 days_any=552 cyc_eff=107 hq_nr=81 total_nr=83 cens=0 lg_opp=0 opp=90 norm_anom=21.55 conf_p=1 micro_only=False cluster=SPARSE_OR_GAPPY,No user-facing action; collecting more data.,Data-quality/history review outranks action (would_have_been=FW_CORE_LIKE). Collect more data or manual review.,FW_CORE_LIKE,True,False,False,False,False,False,True,False,0,21.5499,83,16,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
JANUMOLU-0A203W_janumolu,2024-11-02,2024-10-03 23:59:59.999999999,2024-11-02 23:59:59.999999999,115,29.074,0.5,20.332,165.382,15,11,5,0,0,0,0,False,WINDOW_QUALITY_OK,92.0,97.0,5.0,5.159,0.2244,0.1514,0.7756,1.0,100.0,99.0,11.7,72.0,100.0,0.0329,0.083,0.371,0.2304,0.1628,24,36,12,46460.0,46460.0,46460.0,46460.0,0.0,0,0,0.0,,,101.0,101.0,3,1,3,0,4,0,0,0,0,0,0,1,0,0,1,1.35,0,3,3,0.166375,0.7789,0.70435,0.67541,1.5,0,3,3,0.125,0.9031,0.70435,2024-11-02 23:59:59.999999999,2024-03-19 12:13:20,2024-11-02 21:43:59,228.491,True,46460.0,2024-04-03 11:55:36,12.0,213.503,85.0,False,46460.0,2024-04-03 11:55:36,12.0,213.503,85.0,False,0,0.0,False,74,4,1,74,4,78,0,0,3,5,0,3,3,0,74,0,1,0,35.1,0,-46.63129,20.2517,20.2517,213.503,85.0,78,3,0,20.2517,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like,days_eff=214 days_any=214 cyc_eff=85 hq_nr=74 total_nr=78 cens=0 lg_opp=1 opp=87 norm_anom=20.25 conf_p=0.704 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 74 high-quality discharge+recharge learning opportunities since the last effective FCC change (213d ago) produced no FCC relearning step (74 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,False,False,False,False,False,False,False,3,20.2517,78,17,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
TAJISAKA-49SXPJ_tajisaka,2026-01-15,2025-12-16 23:59:59.999999999,2026-01-15 23:59:59.999999999,362,29.013,0.5,0.973,230.588,16,16,4,0,0,0,0,False,WINDOW_QUALITY_OK,125.0,128.0,3.0,3.102,0.943,0.0873,0.057,30.0,100.0,70.0,75.0,98.0,100.0,0.0,0.0,0.9622,0.9427,0.8001,24,51,12,51540.0,51540.0,51540.0,51540.0,0.0,0,0,0.0,,,90.34,90.34,2,0,2,3,5,0,0,0,0,0,0,0,0,0,0,1.8,0,4,4,0.091506,1.0385,0.58528,0.55423,2.0,0,4,4,0.0625,1.2041,0.58528,2026-01-15 23:59:59.999999999,2023-05-25 09:41:51,2026-01-15 09:01:57,966.596,True,51540.0,2024-06-20 12:10:24,59.0,574.493,69.0,False,51540.0,2024-06-20 12:10:24,59.0,574.493,69.0,False,0,0.0,False,75,0,0,72,0,72,3,0,0,0,0,0,0,0,72,3,0,0,32.4,0,-43.04426,18.6939,18.6939,574.493,69.0,72,0,0,18.6939,5,AC_BOUND,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like;gauge_like,days_eff=574 days_any=574 cyc_eff=69 hq_nr=72 total_nr=72 cens=3 lg_opp=0 opp=75 norm_anom=18.69 conf_p=0.585 micro_only=False cluster=AC_BOUND,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 72 high-quality discharge+recharge learning opportunities since the last effective FCC change (574d ago) produced no FCC relearning step (72 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,True,False,False,False,False,False,False,283,18.6939,72,18,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
EB16034-F4414Y8_eb16034,2023-10-30,2023-09-30 23:59:59.999999999,2023-10-30 23:59:59.999999999,411,28.085,0.5,8.952,61.48,21,20,5,0,0,0,0,False,WINDOW_QUALITY_OK,72.0,85.0,13.0,13.886,0.2528,0.1476,0.7472,31.0,100.0,69.0,43.0,77.0,100.0,0.0,0.0,0.4723,0.3039,0.2265,73,91,37,56990.0,56990.0,56990.0,56990.0,0.0,0,0,0.0,,,99.98,99.98,9,0,9,1,10,0,0,0,0,0,0,0,0,0,0,4.05,0,9,9,0.004605,2.3367,0.1914,0.1649,4.5,0,9,9,0.001953,2.7093,0.1914,2023-10-30 23:59:59.999999999,2023-04-10 10:36:36,2023-10-30 11:16:18,203.558,True,56990.0,2023-04-10 10:36:36,5.0,203.558,80.0,False,56990.0,2023-04-10 10:36:36,5.0,203.558,80.0,False,0,0.0,False,69,1,1,68,1,69,1,1,0,2,1,0,1,0,68,1,1,0,31.05,0,-41.25075,17.915,17.915,203.558,80.0,69,1,0,17.915,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like,days_eff=204 days_any=204 cyc_eff=80 hq_nr=68 total_nr=69 cens=1 lg_opp=1 opp=74 norm_anom=17.91 conf_p=0.191 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 68 high-quality discharge+recharge learning opportunities since the last effective FCC change (203d ago) produced no FCC relearning step (68 high-quality + 1 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,False,False,False,False,False,False,False,196,17.915,69,19,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
CARLLAPTOP_CarlWu,2024-07-15,2024-06-15 23:59:59.999999999,2024-07-15 23:59:59.999999999,818,29.457,0.499,5.049,12.769,23,2,0,0,0,0,0,False,WINDOW_QUALITY_OK,229.0,248.0,19.0,19.35,0.4486,0.1922,0.5514,2.0,100.0,98.0,21.0,91.0,100.0,0.0219,0.0252,0.712,0.5841,0.4681,230,278,116,46400.0,46400.0,46400.0,46400.0,0.0,0,0,0.0,,,81.4,81.4,9,0,9,4,13,0,0,0,0,0,0,2,0,0,2,4.05,0,9,9,0.004605,2.3367,0.1914,0.1649,4.5,0,9,9,0.001953,2.7093,0.1914,2024-07-15 23:59:59.999999999,2023-05-05 20:52:11,2024-07-15 15:09:37,437.13,True,46400.0,2024-02-23 19:13:27,165.0,143.199,83.0,False,46400.0,2024-02-23 19:13:27,165.0,143.199,83.0,False,0,0.0,False,68,2,0,64,2,66,4,2,8,1,2,7,9,1,64,4,0,0,29.7,0,-39.45724,17.1361,17.1361,143.199,83.0,66,9,0,17.1361,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like,days_eff=143 days_any=143 cyc_eff=83 hq_nr=64 total_nr=66 cens=4 lg_opp=0 opp=81 norm_anom=17.14 conf_p=0.191 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 64 high-quality discharge+recharge learning opportunities since the last effective FCC change (143d ago) produced no FCC relearning step (64 high-quality + 2 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,False,False,False,False,False,False,False,114,17.1361,66,20,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
ROROSAS-F4HH26Y_rorosas,2025-09-04,2025-08-05 23:59:59.999999999,2025-09-04 23:59:59.999999999,8,27.421,0.524,329.659,334.198,2,2,2,0,0,0,0,False,WINDOW_QUALITY_SHORT_OBS,102.0,103.0,1.0,1.094,0.0264,0.0,0.9736,82.0,99.0,17.0,83.4,93.5,99.0,0.0,0.0,1.0,0.1005,0.1005,1,1,1,86000.0,86000.0,86000.0,86000.0,0.0,0,0,0.0,,,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2025-09-04 23:59:59.999999999,2023-08-17 11:40:35,2025-09-04 21:27:08,749.513,True,86000.0,2023-08-17 11:40:35,1.0,749.513,102.0,False,86000.0,2023-08-17 11:40:35,1.0,749.513,102.0,False,0,0.0,False,51,11,6,51,11,62,0,0,0,0,0,0,0,0,51,0,6,0,27.9,0,-37.06589,16.0975,16.0975,749.513,102.0,62,0,0,16.0975,-1,SPARSE_OR_GAPPY,STATEFUL_REVIEW_DATA_QUALITY,WINDOW_DATA_QUALITY_REVIEW,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,low,1,data_quality_or_history_review,fw_like,days_eff=750 days_any=750 cyc_eff=102 hq_nr=51 total_nr=62 cens=0 lg_opp=6 opp=68 norm_anom=16.10 conf_p=1 micro_only=False cluster=SPARSE_OR_GAPPY,No user-facing action; collecting more data.,Data-quality/history review outranks action (would_have_been=FW_CORE_LIKE). Collect more data or manual review.,FW_CORE_LIKE,True,False,False,False,False,False,True,False,0,16.0975,62,21,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
YICHIKAWA3-M43N_yichikawa3,2026-05-28,2026-04-28 23:59:59.999999999,2026-05-28 23:59:59.999999999,335,29.13,0.5,10.618,162.261,21,13,4,0,0,0,0,False,WINDOW_QUALITY_OK,253.0,265.0,12.0,12.358,0.1849,0.1272,0.8151,39.0,100.0,61.0,49.0,79.0,100.0,0.0,0.0,0.5557,0.3968,0.1822,73,104,37,50610.0,50430.0,50430.0,50610.0,180.0,12,0,0.0,,,88.79,88.47,9,1,9,3,13,0,0,0,0,0,0,0,0,0,0,4.5,0,10,10,0.002533,2.5964,0.14604,0.12231,5.0,0,10,10,0.000977,3.0103,0.14604,2026-05-28 23:59:59.999999999,2025-09-26 10:43:34,2026-05-28 13:23:34,244.553,True,51460.0,2026-01-12 09:14:12,198.0,136.615,67.0,False,50430.0,2026-05-27 17:12:59,265.0,1.283,0.0,True,67,20.0,True,61,4,0,58,4,62,3,0,0,0,0,0,0,0,58,3,0,0,27.9,0,-37.06589,16.0975,16.0975,136.615,67.0,62,0,0,16.0975,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like;micro_wobble,days_eff=137 days_any=1 cyc_eff=67 hq_nr=58 total_nr=62 cens=3 lg_opp=0 opp=65 norm_anom=16.10 conf_p=0.146 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 58 high-quality discharge+recharge learning opportunities since the last effective FCC change (136d ago) produced no FCC relearning step (58 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,False,True,False,False,False,False,False,110,16.0975,62,22,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
KMAKI-PF45ET63_kmaki,2024-08-14,2024-07-15 23:59:59.999999999,2024-08-14 23:59:59.999999999,716,29.609,0.5,2.119,121.374,22,9,2,0,0,0,0,False,WINDOW_QUALITY_OK,72.0,89.0,17.0,17.225,0.6433,0.2006,0.3567,23.0,100.0,77.0,50.0,94.0,100.0,0.0,0.0,0.7487,0.6071,0.4957,203,260,102,57570.0,57570.0,57570.0,57570.0,0.0,0,0,0.0,,,101.0,101.0,12,1,12,1,14,0,0,0,0,0,0,0,0,0,0,5.4,0,12,12,0.000766,3.1156,0.07988,0.06421,6.0,0,12,12,0.000244,3.6124,0.07988,2024-08-14 23:59:59.999999999,2024-04-04 18:48:20,2024-08-14 23:50:27,132.216,True,57570.0,2024-04-04 18:48:20,3.0,132.216,86.0,False,57570.0,2024-04-04 18:48:20,3.0,132.216,86.0,False,0,0.0,False,59,1,1,58,1,59,1,0,3,1,0,3,3,0,58,1,1,0,26.55,0,-35.27238,15.3186,15.3186,132.216,86.0,59,3,0,15.3186,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like,days_eff=132 days_any=132 cyc_eff=86 hq_nr=58 total_nr=59 cens=1 lg_opp=1 opp=65 norm_anom=15.32 conf_p=0.0799 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 58 high-quality discharge+recharge learning opportunities since the last effective FCC change (132d ago) produced no FCC relearning step (58 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,False,False,False,False,False,False,False,125,15.3186,59,23,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
