user_id,window_end_date,window_start_ts,window_end_ts,n_samples_30d,obs_days_in_window,median_interval_h,p95_interval_h,max_gap_h,gaps_gt_6h_count,gaps_gt_12h_count,gaps_gt_24h_count,duplicate_timestamp_count,cycle_decrease_count,fcc_missing_count,rsoc_missing_count,has_counter_reset,window_data_quality_label,cycle_start_30d,cycle_end_30d,cycle_delta_30d,cycle_rate_per_30d,ac_time_ratio_30d,charge_time_ratio_30d,discharge_time_ratio_30d,rsoc_min_30d,rsoc_max_30d,rsoc_swing_30d,rsoc_p05_30d,rsoc_p50_30d,rsoc_p95_30d,frac_below_10_30d,frac_below_20_30d,frac_above_80_30d,frac_above_90_30d,frac_above_95_30d,n_acdc_switches_30d,n_charge_status_switches_30d,n_discharge_sessions_30d,fcc_start_30d,fcc_end_30d,fcc_min_30d,fcc_max_30d,fcc_abs_delta_30d,fcc_any_changes_30d,fcc_effective_changes_30d,fcc_effective_step_abs_max_30d,last_effective_fcc_change_ts_in_window,last_effective_fcc_change_cycle_in_window,soh_start_30d,soh_end_30d,n_80_20_80_ok_complete_30d,n_80_20_80_large_gap_30d,n_80_20_80_no_response_30d,n_80_20_80_censored_30d,n_80_20_80_any_30d,n_85_15_85_ok_complete_30d,n_85_15_85_large_gap_30d,n_85_15_85_no_response_30d,n_85_15_85_censored_30d,n_85_15_85_any_30d,n_90_10_90_ok_complete_30d,n_90_10_90_large_gap_30d,n_90_10_90_no_response_30d,n_90_10_90_censored_30d,n_90_10_90_any_30d,expected_response_30d,observed_response_30d,no_response_count_30d,n_complete_ok_opportunities_30d,p_all_no_response_30d,fw_response_anomaly_score_30d,conformal_p,conformal_p_proxy_final_normal,expected_response_30d_personalized,observed_response_30d_personalized,no_response_count_30d_personalized,n_complete_ok_opportunities_30d_personalized,p_all_no_response_30d_personalized,fw_response_anomaly_score_30d_personalized,conformal_p_personalized,state_as_of_ts,first_seen_ts,last_seen_ts,state_history_days,state_history_sufficient,last_effective_fcc_value,last_effective_fcc_change_ts,last_effective_fcc_change_cycle,days_since_effective_fcc_change,cycles_since_effective_fcc_change,effective_active_flag,last_any_fcc_value,last_any_fcc_change_ts,last_any_fcc_change_cycle,days_since_any_fcc_change,cycles_since_any_fcc_change,legacy_any_active_flag,n_micro_steps_since_effective_change,max_micro_step_mWh_since_effective_change,micro_wobble_only_since_effective_change,cum_primary_ok_opportunities_since_last_effective_change,cum_primary_medium_gap_opportunities_since_last_effective_change,cum_primary_large_gap_opportunities_since_last_effective_change,cum_primary_ok_no_response_since_last_effective_change,cum_primary_medium_gap_no_response_since_last_effective_change,cum_primary_no_response_since_last_effective_change,cum_primary_censored_since_last_effective_change,cum_strict_ok_opportunities_since_last_effective_change,cum_strict_medium_gap_opportunities_since_last_effective_change,cum_strict_large_gap_opportunities_since_last_effective_change,cum_strict_ok_no_response_since_last_effective_change,cum_strict_medium_gap_no_response_since_last_effective_change,cum_strict_no_response_since_last_effective_change,cum_strict_censored_since_last_effective_change,high_quality_no_response_count,censored_count,large_gap_low_quality_count,observed_effective_responses_since_last_effective_change,cum_expected_normative_response,cum_observed_effective_response,cum_log_p_all_no_response_since_last_effective_change,cum_normative_fw_anomaly_score,cumulative_normative_fw_anomaly_score,days_since_last_effective_fcc_change,cycles_since_last_effective_fcc_change,cum_primary_no_response_since_last_fcc_change,cum_strict_no_response_since_last_fcc_change,cum_observed_response_since_last_fcc_change,cum_fw_response_anomaly_score,cluster_id,cluster_profile_name,stateful_label_v2,window_label_v2,recommended_action,confidence,priority,primary_reason,secondary_reasons,evidence_summary,user_message_template,engineering_message_template,would_have_been_label,fw_like_evidence_flag,gauge_like_evidence_flag,micro_wobble_only_flag,large_gap_dominant_flag,censored_dominant_flag,state_history_insufficient_flag,data_quality_review_flag,alert_fired,consecutive_windows_opportunity_no_response,queue_norm_anomaly,queue_primary_no_response,fw_engineering_rank,analysis_timestamp,code_version,window_days,stride_days,effective_step_definition
AKOZLOWSKI-ALZD_akozlowski,2026-06-01,2026-05-02 23:59:59.999999999,2026-06-01 23:59:59.999999999,346,27.947,0.5,11.926,63.066,26,17,4,0,0,0,0,False,WINDOW_QUALITY_OK,1.0,15.0,14.0,15.028,0.2547,0.1632,0.7453,2.0,100.0,98.0,23.0,60.0,100.0,0.0212,0.0401,0.2987,0.2095,0.1638,60,85,30,75010.0,74940.0,74940.0,75010.0,70.0,6,0,0.0,,,100.01,99.92,6,0,6,3,9,0,0,0,0,0,0,1,0,0,1,2.7,0,6,6,0.027681,1.5578,0.42065,0.33659,3.0,0,6,6,0.015625,1.8062,0.42065,2026-06-01 23:59:59.999999999,2026-05-04 15:20:52,2026-06-01 14:04:54,28.361,False,75010.0,2026-05-04 15:20:52,1.0,28.361,14.0,False,74940.0,2026-05-28 14:10:15,15.0,4.41,0.0,False,6,20.0,True,9,0,0,6,0,6,3,0,0,1,0,0,0,0,6,3,0,0,2.7,0,-3.58702,1.5578,1.5578,28.361,14.0,6,0,0,1.5578,0,MOBILE_DEEP_CYCLE,STATEFUL_REVIEW_DATA_QUALITY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,low,1,data_quality_or_history_review,fw_like;micro_wobble,days_eff=28 days_any=4 cyc_eff=14 hq_nr=6 total_nr=6 cens=3 lg_opp=0 opp=10 norm_anom=1.56 conf_p=0.421 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; collecting more data.,Data-quality/history review outranks action (would_have_been=FW_CORE_LIKE). Collect more data or manual review.,FW_CORE_LIKE,True,False,True,False,False,True,False,False,21,1.5578,6,11,2026-07-08T17:45:27Z,rolling30-od2.0,30,1,abs_ge_50mWh
AMIGDOL-F67CCZ1_amigdol,2026-06-01,2026-05-02 23:59:59.999999999,2026-06-01 23:59:59.999999999,291,27.775,0.5,15.496,71.859,23,23,4,0,0,0,0,False,WINDOW_QUALITY_OK,3.0,12.0,9.0,9.721,0.2838,0.1402,0.7162,24.0,100.0,76.0,36.0,76.0,100.0,0.0,0.0,0.5176,0.3348,0.2399,52,65,26,60120.0,60010.0,60010.0,60120.0,110.0,9,0,0.0,,,100.2,100.02,5,0,5,1,6,0,0,0,0,0,0,0,0,0,0,2.25,0,5,5,0.050328,1.2982,0.53099,0.46259,2.5,0,5,5,0.03125,1.5051,0.53099,2026-06-01 23:59:59.999999999,2026-05-04 15:20:47,2026-06-01 09:56:49,28.361,False,60120.0,2026-05-04 15:20:47,3.0,28.361,9.0,False,60010.0,2026-06-01 09:56:49,12.0,0.586,0.0,False,9,20.0,True,6,0,0,5,0,5,1,0,0,0,0,0,0,0,5,1,0,0,2.25,0,-2.98919,1.2982,1.2982,28.361,9.0,5,0,0,1.2982,0,MOBILE_DEEP_CYCLE,STATEFUL_REVIEW_DATA_QUALITY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,low,1,data_quality_or_history_review,fw_like;micro_wobble,days_eff=28 days_any=1 cyc_eff=9 hq_nr=5 total_nr=5 cens=1 lg_opp=0 opp=6 norm_anom=1.30 conf_p=0.531 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; collecting more data.,Data-quality/history review outranks action (would_have_been=FW_CORE_LIKE). Collect more data or manual review.,FW_CORE_LIKE,True,False,True,False,False,True,False,False,20,1.2982,5,12,2026-07-08T17:45:27Z,rolling30-od2.0,30,1,abs_ge_50mWh
APARAMESWAR-G5E_aparameswara,2023-11-08,2023-10-09 23:59:59.999999999,2023-11-08 23:59:59.999999999,329,29.168,0.5,11.679,70.672,23,16,5,0,0,0,0,False,WINDOW_QUALITY_OK,26.0,35.0,9.0,9.257,0.3405,0.1109,0.6595,5.0,100.0,95.0,19.4,87.0,100.0,0.0133,0.0339,0.5539,0.3925,0.308,59,81,30,86860.0,83810.0,83810.0,86860.0,3050.0,1,1,3050.0,2023-10-12 05:02:33,27.0,101.0,97.45,5,1,4,1,7,0,0,0,0,0,0,1,0,0,1,2.25,1,4,5,0.050328,1.2982,0.53099,0.46259,2.5,1,4,5,0.03125,1.5051,0.53099,2023-11-08 23:59:59.999999999,2023-08-08 09:57:47,2023-11-08 10:18:25,92.585,True,83810.0,2023-10-12 05:02:33,27.0,27.79,8.0,True,83810.0,2023-10-12 05:02:33,27.0,27.79,8.0,True,0,0.0,False,5,1,0,4,1,5,1,0,0,1,0,0,0,0,4,1,0,0,2.25,0,-2.98919,1.2982,1.2982,27.79,8.0,5,0,0,1.2982,4,MOBILE_DEEP_CYCLE,STATEFUL_WATCH_LOW_EVIDENCE,WINDOW_NORMAL_RESPONDING,ACTION_MONITOR_NEXT_WINDOW,low,8,weak_partial_evidence,fw_like,days_eff=28 days_any=28 cyc_eff=8 hq_nr=4 total_nr=5 cens=1 lg_opp=0 opp=7 norm_anom=1.30 conf_p=0.531 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,Ambiguous/weak evidence (27d since effective change); monitor next window.,,True,False,False,False,False,False,False,False,0,1.2982,5,13,2026-07-08T17:45:27Z,rolling30-od2.0,30,1,abs_ge_50mWh
ADAMS_JAGUAR3,2025-04-11,2025-03-12 23:59:59.999999999,2025-04-11 23:59:59.999999999,428,28.95,0.5,10.062,30.244,38,11,1,0,0,0,0,False,WINDOW_QUALITY_OK,116.0,116.0,0.0,0.0,0.9794,0.0226,0.0206,77.0,100.0,23.0,95.0,98.0,100.0,0.0,0.0,0.9919,0.9919,0.847,4,11,2,44750.0,44750.0,44750.0,44750.0,0.0,0,0,0.0,,,78.44,78.44,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.45,0,1,1,0.55,0.2596,1.0,1.0,0.5,0,1,1,0.5,0.301,1.0,2025-04-11 23:59:59.999999999,2023-04-03 13:40:35,2025-04-11 06:41:15,739.43,True,44750.0,2025-01-11 12:18:49,111.0,90.487,5.0,False,44750.0,2025-01-11 12:18:49,111.0,90.487,5.0,False,0,0.0,False,2,1,0,2,1,3,0,0,1,1,0,1,1,0,2,0,0,0,1.35,0,-1.79351,0.7789,0.7789,90.487,5.0,3,1,0,0.7789,3,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like,days_eff=90 days_any=90 cyc_eff=5 hq_nr=2 total_nr=3 cens=0 lg_opp=0 opp=5 norm_anom=0.78 conf_p=1 micro_only=False cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.78, 3 no_response since last effective change (90d ago).",,True,False,False,False,False,False,False,True,6,0.7789,3,14,2026-07-08T17:45:27Z,rolling30-od2.0,30,1,abs_ge_50mWh
AMCCLARNON-69JL_amcclarnon,2024-11-06,2024-10-07 23:59:59.999999999,2024-11-06 23:59:59.999999999,667,22.186,0.5,0.5,63.651,11,10,2,0,0,0,0,False,WINDOW_QUALITY_OK,1.0,5.0,4.0,5.409,0.9034,0.0562,0.0966,0.0,100.0,100.0,61.0,100.0,100.0,0.0136,0.0196,0.9175,0.8964,0.8715,29,42,15,57950.0,57900.0,57900.0,57950.0,50.0,4,0,0.0,,,101.61,101.53,3,0,3,1,4,0,0,0,0,0,0,1,0,0,1,1.35,0,3,3,0.166375,0.7789,0.75459,0.72004,1.5,0,3,3,0.125,0.9031,0.75459,2024-11-06 23:59:59.999999999,2024-10-15 09:29:17,2024-11-06 13:57:02,22.605,False,57950.0,2024-10-15 09:29:17,1.0,22.605,4.0,False,57900.0,2024-11-04 07:01:49,5.0,2.707,0.0,False,4,20.0,True,4,0,0,3,0,3,1,0,0,1,0,0,0,0,3,1,0,0,1.35,0,-1.79351,0.7789,0.7789,22.605,4.0,3,0,0,0.7789,4,MOBILE_DEEP_CYCLE,STATEFUL_REVIEW_DATA_QUALITY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,low,1,data_quality_or_history_review,fw_like;micro_wobble,days_eff=23 days_any=3 cyc_eff=4 hq_nr=3 total_nr=3 cens=1 lg_opp=0 opp=5 norm_anom=0.78 conf_p=0.755 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; collecting more data.,Data-quality/history review outranks action (would_have_been=FW_CORE_LIKE). Collect more data or manual review.,FW_CORE_LIKE,True,False,True,False,False,True,False,False,9,0.7789,3,15,2026-07-08T17:45:27Z,rolling30-od2.0,30,1,abs_ge_50mWh
AMANDELBLOO-VBQ_amandelbloom,2024-11-27,2024-10-28 23:59:59.999999999,2024-11-27 23:59:59.999999999,12,10.003,0.174,110.842,176.656,3,3,2,0,0,0,0,False,WINDOW_QUALITY_SHORT_OBS,23.0,23.0,0.0,0.0,1.0,0.7044,0.0,61.0,96.0,35.0,71.45,95.0,96.0,0.0,0.0,0.9256,0.9028,0.2956,0,2,0,52230.0,52230.0,52230.0,52230.0,0.0,0,0,0.0,,,95.48,95.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2024-11-27 23:59:59.999999999,2023-08-30 13:09:23,2024-11-27 10:16:47,455.452,True,52320.0,2024-01-08 13:10:07,20.0,324.451,3.0,False,52230.0,2024-04-26 12:23:59,23.0,215.483,0.0,False,3,30.0,True,2,0,0,2,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0.9,0,-1.19567,0.5193,0.5193,324.451,3.0,2,0,0,0.5193,-1,SPARSE_OR_GAPPY,STATEFUL_REVIEW_DATA_QUALITY,WINDOW_DATA_QUALITY_REVIEW,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,low,1,data_quality_or_history_review,fw_like;micro_wobble,days_eff=324 days_any=215 cyc_eff=3 hq_nr=2 total_nr=2 cens=0 lg_opp=0 opp=3 norm_anom=0.52 conf_p=1 micro_only=True cluster=SPARSE_OR_GAPPY,No user-facing action; collecting more data.,Data-quality/history review outranks action (would_have_been=FW_CORE_LIKE). Collect more data or manual review.,FW_CORE_LIKE,True,False,True,False,False,False,True,False,0,0.5193,2,16,2026-07-08T17:45:27Z,rolling30-od2.0,30,1,abs_ge_50mWh
ABUCKNER-0B0WH8_abuckner,2026-06-01,2026-05-02 23:59:59.999999999,2026-06-01 23:59:59.999999999,809,28.169,0.5,0.5,71.099,6,5,4,0,0,0,0,False,WINDOW_QUALITY_OK,44.0,45.0,1.0,1.065,0.9749,0.0087,0.0251,4.0,81.0,77.0,76.0,79.0,80.0,0.0062,0.0062,0.0247,0.0,0.0,14,21,7,83400.0,83380.0,83380.0,83400.0,20.0,1,0,0.0,,,92.67,92.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2026-06-01 23:59:59.999999999,2024-05-06 14:27:28,2026-06-01 14:35:40,756.398,True,83550.0,2024-12-22 15:13:04,34.0,526.366,11.0,False,83380.0,2026-05-21 17:11:37,45.0,11.284,0.0,True,11,20.0,True,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,-0.59784,0.2596,0.2596,526.366,11.0,1,0,0,0.2596,1,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_MICRO_WOBBLE_ONLY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;gauge_like;micro_wobble,days_eff=526 days_any=11 cyc_eff=11 hq_nr=0 total_nr=1 cens=0 lg_opp=0 opp=1 norm_anom=0.26 conf_p=1 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.26, 1 no_response since last effective change (526d ago).",,True,True,True,False,False,False,False,False,0,0.2596,1,17,2026-07-08T17:45:27Z,rolling30-od2.0,30,1,abs_ge_50mWh
AIII1-PF6249QS_aiii1,2026-05-19,2026-04-19 23:59:59.999999999,2026-05-19 23:59:59.999999999,334,29.075,0.5,11.547,113.383,22,17,4,0,0,0,0,False,WINDOW_QUALITY_OK,19.0,28.0,9.0,9.286,0.5777,0.0768,0.4223,2.0,100.0,98.0,30.0,81.0,94.0,0.0031,0.035,0.5251,0.0888,0.0641,86,107,43,59040.0,58930.0,58930.0,59040.0,110.0,9,0,0.0,,,98.4,98.22,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0.45,0,1,1,0.55,0.2596,1.0,1.0,0.5,0,1,1,0.5,0.301,1.0,2026-05-19 23:59:59.999999999,2026-01-29 14:20:30,2026-05-19 10:15:31,110.402,True,59200.0,2026-02-17 09:00:47,5.0,91.624,23.0,False,58930.0,2026-05-13 09:34:38,28.0,6.601,0.0,True,23,20.0,True,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.45,0,-0.59784,0.2596,0.2596,91.624,23.0,1,0,0,0.2596,0,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=92 days_any=7 cyc_eff=23 hq_nr=1 total_nr=1 cens=0 lg_opp=0 opp=2 norm_anom=0.26 conf_p=1 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.26, 1 no_response since last effective change (91d ago).",,True,False,True,False,False,False,False,False,7,0.2596,1,18,2026-07-08T17:45:27Z,rolling30-od2.0,30,1,abs_ge_50mWh
AMCCLARNON-1Z35_amcclarnon,2024-06-06,2024-05-07 23:59:59.999999999,2024-06-06 23:59:59.999999999,458,29.318,0.5,0.5,88.523,20,19,4,0,0,0,0,False,WINDOW_QUALITY_OK,10.0,12.0,2.0,2.046,0.9604,0.0375,0.0396,34.0,100.0,66.0,94.0,100.0,100.0,0.0,0.0,0.9731,0.9668,0.921,24,41,12,46090.0,46090.0,46090.0,46090.0,0.0,0,0,0.0,,,100.2,100.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2024-06-06 23:59:59.999999999,2024-03-14 12:02:59,2024-06-06 14:38:18,84.498,True,46100.0,2024-04-04 16:17:57,8.0,63.321,4.0,False,46090.0,2024-04-10 08:13:54,8.0,57.657,4.0,True,1,10.0,True,2,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0.45,0,-0.59784,0.2596,0.2596,63.321,4.0,1,0,0,0.2596,3,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_CENSORED_PENDING,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=63 days_any=58 cyc_eff=4 hq_nr=1 total_nr=1 cens=1 lg_opp=0 opp=2 norm_anom=0.26 conf_p=1 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 0.26, 1 no_response since last effective change (63d ago).",,True,False,True,False,False,False,False,False,0,0.2596,1,19,2026-07-08T17:45:27Z,rolling30-od2.0,30,1,abs_ge_50mWh
ALLOY-SIT_mripp,2024-12-31,2024-12-01 23:59:59.999999999,2024-12-31 23:59:59.999999999,168,28.393,0.5,19.417,199.313,16,12,7,0,0,0,0,False,WINDOW_QUALITY_OK,6.0,6.0,0.0,0.0,0.9707,0.0171,0.0293,77.0,100.0,23.0,95.0,99.0,100.0,0.0,0.0,0.9989,0.9706,0.836,8,10,4,55120.0,55120.0,55120.0,55120.0,0.0,0,0,0.0,,,100.04,100.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2024-12-31 23:59:59.999999999,2024-11-22 20:27:07,2024-12-31 05:26:06,39.148,False,55130.0,2024-11-22 20:27:07,5.0,39.148,1.0,False,55120.0,2024-11-25 07:00:31,6.0,36.708,0.0,False,1,10.0,True,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.45,0,-0.59784,0.2596,0.2596,39.148,1.0,1,0,0,0.2596,3,AC_BOUND,STATEFUL_REVIEW_DATA_QUALITY,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,low,1,data_quality_or_history_review,fw_like;micro_wobble,days_eff=39 days_any=37 cyc_eff=1 hq_nr=1 total_nr=1 cens=0 lg_opp=0 opp=1 norm_anom=0.26 conf_p=1 micro_only=True cluster=AC_BOUND,No user-facing action; collecting more data.,Data-quality/history review outranks action (would_have_been=FW_WATCH_LIKE). Collect more data or manual review.,FW_WATCH_LIKE,True,False,True,False,False,True,False,False,0,0.2596,1,20,2026-07-08T17:45:27Z,rolling30-od2.0,30,1,abs_ge_50mWh
ANUPT14S_avachali,2025-11-11,2025-10-12 23:59:59.999999999,2025-11-11 23:59:59.999999999,248,29.159,0.5,14.405,71.6,33,15,4,0,0,0,0,False,WINDOW_QUALITY_OK,85.0,94.0,9.0,9.259,0.4243,0.1407,0.5757,18.0,100.0,82.0,30.0,93.0,100.0,0.0,0.018,0.6284,0.5061,0.3316,31,43,16,49400.0,44780.0,44780.0,49400.0,4620.0,10,3,4440.0,2025-10-30 00:14:31,92.0,90.31,81.86,4,0,1,1,5,0,0,0,0,0,0,0,0,0,0,2.25,2,3,5,0.050328,1.2982,0.53099,0.46259,2.5,2,3,5,0.03125,1.5051,0.53099,2025-11-11 23:59:59.999999999,2024-03-13 10:00:21,2025-11-11 11:35:33,608.583,True,44810.0,2025-10-30 00:14:31,92.0,12.99,2.0,True,44780.0,2025-11-04 11:18:15,94.0,7.529,0.0,True,2,20.0,True,2,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0.45,0,-0.59784,0.2596,0.2596,12.99,2.0,1,0,0,0.2596,0,MOBILE_DEEP_CYCLE,STATEFUL_WATCH_LOW_EVIDENCE,WINDOW_NORMAL_RESPONDING,ACTION_MONITOR_NEXT_WINDOW,low,8,weak_partial_evidence,fw_like;micro_wobble,days_eff=13 days_any=8 cyc_eff=2 hq_nr=1 total_nr=1 cens=1 lg_opp=0 opp=2 norm_anom=0.26 conf_p=0.531 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,Ambiguous/weak evidence (12d since effective change); monitor next window.,,True,False,True,False,False,False,False,False,0,0.2596,1,21,2026-07-08T17:45:27Z,rolling30-od2.0,30,1,abs_ge_50mWh
ANAKAMURA8-3ZVB_anakamura8,2026-05-19,2026-04-19 23:59:59.999999999,2026-05-19 23:59:59.999999999,253,29.261,0.5,1.285,213.606,12,12,5,0,0,0,0,False,WINDOW_QUALITY_OK,903.0,910.0,7.0,7.177,0.6363,0.1079,0.3637,2.0,100.0,98.0,15.0,99.0,100.0,0.029,0.0501,0.697,0.6447,0.6023,21,37,11,43330.0,42430.0,42430.0,43970.0,1540.0,2,2,1540.0,2026-05-08 17:47:59,907.0,76.02,74.44,2,0,1,0,2,0,0,0,0,0,0,4,0,0,4,0.9,0,2,2,0.3025,0.5193,0.87048,0.85013,1.0,0,2,2,0.25,0.6021,0.87048,2026-05-19 23:59:59.999999999,2023-02-09 09:15:48,2026-05-19 17:15:26,1195.614,True,42430.0,2026-05-08 17:47:59,907.0,11.258,3.0,True,42430.0,2026-05-08 17:47:59,907.0,11.258,3.0,True,0,0.0,False,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0.45,0,-0.59784,0.2596,0.2596,11.258,3.0,1,1,0,0.2596,4,MOBILE_DEEP_CYCLE,STATEFUL_WATCH_LOW_EVIDENCE,WINDOW_NORMAL_RESPONDING,ACTION_MONITOR_NEXT_WINDOW,low,8,weak_partial_evidence,fw_like,days_eff=11 days_any=11 cyc_eff=3 hq_nr=1 total_nr=1 cens=0 lg_opp=0 opp=3 norm_anom=0.26 conf_p=0.87 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,Ambiguous/weak evidence (11d since effective change); monitor next window.,,True,False,False,False,False,False,False,False,0,0.2596,1,22,2026-07-08T17:45:27Z,rolling30-od2.0,30,1,abs_ge_50mWh
AINOW_UX,2025-12-29,2025-11-29 23:59:59.999999999,2025-12-29 23:59:59.999999999,396,7.264,0.163,0.5,65.21,2,2,1,0,0,0,0,False,WINDOW_QUALITY_OK,5.0,7.0,2.0,8.26,0.7214,0.106,0.2786,2.0,100.0,98.0,44.75,97.0,100.0,0.0264,0.0399,0.7581,0.6952,0.6217,22,37,12,58580.0,58560.0,58560.0,58580.0,20.0,2,0,0.0,,,101.0,100.97,1,0,1,2,3,0,0,0,0,0,0,1,0,0,1,0.9,0,2,2,0.3025,0.5193,0.87048,0.85013,1.0,0,2,2,0.25,0.6021,0.87048,2025-12-29 23:59:59.999999999,2025-12-22 10:35:29,2025-12-29 16:55:49,7.559,False,58580.0,2025-12-22 10:35:29,5.0,7.559,2.0,False,58560.0,2025-12-24 16:48:07,7.0,5.3,0.0,False,2,10.0,True,3,0,0,1,0,1,2,0,1,0,0,0,0,1,1,2,0,0,0.45,0,-0.59784,0.2596,0.2596,7.559,2.0,1,0,0,0.2596,4,MOBILE_DEEP_CYCLE,STATEFUL_REVIEW_DATA_QUALITY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,low,1,data_quality_or_history_review,fw_like;micro_wobble,days_eff=8 days_any=5 cyc_eff=2 hq_nr=1 total_nr=1 cens=2 lg_opp=0 opp=4 norm_anom=0.26 conf_p=0.87 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; collecting more data.,Data-quality/history review outranks action (would_have_been=FW_WATCH_LIKE). Collect more data or manual review.,FW_WATCH_LIKE,True,False,True,False,False,True,False,False,1,0.2596,1,23,2026-07-08T17:45:27Z,rolling30-od2.0,30,1,abs_ge_50mWh
