anchor,delay_h
start,22.655277777777776
start,16.48777777777778
start,54.42916666666667
start,31.32138888888889
start,5.4511111111111115
start,161.23111111111112
start,84.61638888888889
start,69.09805555555556
start,48.75222222222222
start,11.604722222222222
start,27.74861111111111
start,42.10388888888889
start,23.619444444444444
start,135.74055555555555
start,117.51861111111111
start,105.0375
start,17.766944444444444
start,5.821666666666666
start,32.9675
start,26.309722222222224
start,10.091666666666667
start,1.0
start,24.88222222222222
start,12.954166666666667
start,43.26
start,0.49722222222222223
start,74.06861111111111
start,29.39027777777778
start,0.0
start,13.966666666666667
start,145.06222222222223
start,35.22388888888889
start,111.09611111111111
start,85.30055555555556
start,68.94666666666667
